Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,135
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
109652028193268,Revizije info,Revizije info,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
139666286225597,Euranet Plus - Official,These ads ran without a disclaimer,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
147315858633088,Istinomjer,Istinomjer,≤100
197596636939679,tacno.net,Tacno.net,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
101727068829380,Контекст Европа,These ads ran without a disclaimer,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
222651158602821,Narod i Pravda Novo Sarajevo,Elvedina Vugic,≤100
1767357896713676,ibis Styles Sarajevo,These ads ran without a disclaimer,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
100540378928657,Bolognabookplus,These ads ran without a disclaimer,≤100
111361091313,NICABM,These ads ran without a disclaimer,≤100
838311142953864,Dr.sc. Haris Fazlagic,Haris Fazlagić,≤100
1175187435840080,SDP Bihać,SDP Bihać,≤100
19740928752,World Animal Protection,These ads ran without a disclaimer,≤100
156963351043942,Teta Violeta,These ads ran without a disclaimer,≤100
