Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,5435
102851155670931,mUEve,mUEve,734
123191400766960,Incubadora +Cr,+Costa Rica,423
265843867173714,La Revista,La Revista,298
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
108415558812191,"Asoc, Independiente de Ganadería de Abangares",These ads ran without a disclaimer,≤100
2625830587446096,Platano Gucci,These ads ran without a disclaimer,≤100
104592172188409,Best Novel,These ads ran without a disclaimer,≤100
1803798173247388,NDC Solutions,These ads ran without a disclaimer,≤100
