Page ID,Page name,Disclaimer,Amount spent (VND)
130233404302747,Đại học Thái Nguyên hệ trực tuyến,These ads ran without a disclaimer,57805
108715314693314,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,47623
112252328558942,Rc172-2,These ads ran without a disclaimer,47154
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,28222
105958092413680,Tài Chính Kinh Tế Bền Vững,These ads ran without a disclaimer,23577
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,23577
229718667137807,Invisalign Vietnam,These ads ran without a disclaimer,23577
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,21639
116067974827401,Dr Xương Khớp - Gút - Đau mỏi,These ads ran without a disclaimer,18310
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,9739
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,5831
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,2851
113145355036082,Tổng Kho Sách Miền Bắc,These ads ran without a disclaimer,2785
108685817326606,Truther Piece Official,These ads ran without a disclaimer,1759
654396084640049,IMM GROUP,IMM Group,1037
1435112740092164,Kho sách hay,These ads ran without a disclaimer,934
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,888
108381808695064,Hướng Dẫn Đầu Tư Tài Chính 2023,These ads ran without a disclaimer,706
104727295960051,Gà Mỷ Cựa Dao,These ads ran without a disclaimer,563
1433703283355526,Tủ Sách Pháp Luật,These ads ran without a disclaimer,523
1594005334231968,Daedong Korea Ginseng,These ads ran without a disclaimer,471
100868959430408,Ông Hoàng Gia Dụng - TP02,These ads ran without a disclaimer,≤100
101291915685026,Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,≤100
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100
113732748294969,Phát Triển kinh Tế Mới 2023,These ads ran without a disclaimer,≤100
