Page ID,Page name,Disclaimer,Amount spent (GTQ)
331961940541181,Partido Victoria,Partido Político Victoria,7907
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,2192
414127029025760,CABAL,CABAL,1849
100169482992019,Sebastián Arzú,Sebastián Arzú,788
238268799547266,TV Azteca Guatemala,These ads ran without a disclaimer,562
436246383083297,TODOS,TODOS,467
196258110831945,Partido Valor,Partido Valor,362
103825294800306,Diario Guatemala,Sonny Rafael Gonzalez Paniagua,359
142373979127061,Partido Unionista,Partido Unionista,299
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,237
109448125780375,Melanie Müllers,Melanie Müllers,164
643513979193133,Justicia para Beatriz,Neuma,163
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,143
106908785419555,Goberna Guatemala,Goberna,120
119057720784594,El Búho,El Búho,102
110582257361172,Partido Azul,Partido Azul,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
100228912981471,PAN - Partido de Avanzada Nacional,PAN - Partido de Avanzada Nacional,≤100
103639884893606,PIN,PARTIDO DE INTEGRACIÓN NACIONAL PIN,≤100
104363285138486,Nosotros Guatemala,Partido Político Nosotros,≤100
856012741442139,Ipas LAC,NEUMA,≤100
268285610002238,FCN Nación,FCN Nación,≤100
281554395331686,República,"Republica GT, S.A.",≤100
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
112086655128494,Danilo Mazariegos,Dilan Daniel,≤100
114878491482343,libreria.wisache,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
101506999277776,Nosotros San José Pinula,These ads ran without a disclaimer,≤100
105595808934139,Baja Verapaz Plus,These ads ran without a disclaimer,≤100
122851700741399,Correr la bola,Correr la bola,≤100
120022507675808,Página que te avisa si Edmond Mulet ya Murió,Página que te avisa si Edmond,≤100
101195172935082,AveriGuate,AveriGuate,≤100
120436067618344,La presidenta,La presidenta,≤100
119774411035856,Zury Sama,Zury Sama,≤100
1133599210139416,Perspectiva Pro Militar,These ads ran without a disclaimer,≤100
108870312898235,Libertad Héroes Militares Guatemaltecos,These ads ran without a disclaimer,≤100
113584865337634,New Ventures México,These ads ran without a disclaimer,≤100
107967548918085,Izquierda GT,Izquierda GT,≤100
100747189646660,Política a la Tortrix,Política a la Tortrix,≤100
101001338857545,CABAL Santa María Ixhuatán,These ads ran without a disclaimer,≤100
105932339114662,Pedro René Escobar,Pedro Si Vá,≤100
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100
111135201593853,Comdefensa Comité Defensa de Víctimas de Accidentes de Tránsito Norte GT,Comdefensa Comité Defensa de Víctimas de Accidentes de Tránsito Norte GT,≤100
109753348739502,Ocho pe eme,These ads ran without a disclaimer,≤100
164432246934163,Chopard,These ads ran without a disclaimer,≤100
188890111132385,Oxford Academic (Oxford University Press),These ads ran without a disclaimer,≤100
110048055101144,Jorge Antonio Rivas Ellgutter,These ads ran without a disclaimer,≤100
106641265403493,Instituto de Arte y Diseño,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
