Page ID,Page name,Disclaimer,Amount spent (JPY)
197770137236410,日本維新の会,日本維新の会,3919
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,1468
1904070096535109,スマート選挙,株式会社センキョ,1338
111524184625173,株式ゴールド戦記,These ads ran without a disclaimer,133
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,107
103914976352692,選挙ドットコム,イチニ株式会社,107
475681929154100,国連UNHCR協会,国連UNHCR協会,106
199021690124428,日経の本,These ads ran without a disclaimer,≤100
651801698258818,NewsTV,NewsTV,≤100
450923665041182,めちゃコミック（めちゃコミ）,These ads ran without a disclaimer,≤100
1407941346087379,自民党遊説局,自民党遊説局,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
129771470382318,KENCHIKU,These ads ran without a disclaimer,≤100
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,≤100
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,≤100
435250336532462,財界さっぽろ,Daisuke Shimizu,≤100
383163785456220,華麗にWeb集客 増田恵美,These ads ran without a disclaimer,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
110374117895231,黒字経営力コンサルティング,These ads ran without a disclaimer,≤100
676655469036670,松下政経塾,松下政経塾,≤100
123051909320978,Riccjen,These ads ran without a disclaimer,≤100
113814401664938,バネ人間,These ads ran without a disclaimer,≤100
