Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Leonel Aníbal Quiñónez Aguilar,270
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
191866540866722,Elecciones Infantiles,Fundación Elecciones Infantiles de Centroamérica,≤100
1630952833827354,Armando Castillo,Armando  Damian Castillo Alvarado,≤100
100423518427634,Comisión Presidencial Contra la Corrupción,Comisión Presidencial Contra la Corrupción,≤100
101559144921198,Noticias San Pedro Sacatepéquez,Jennifer Lopez,≤100
103769008029892,Noticias San Marcos,Jennifer Lopez,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
247880795612406,Secretaría Nacional de Administración de Bienes en Extinción de Dominio,These ads ran without a disclaimer,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
1853166571637415,RISEI,These ads ran without a disclaimer,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
