Page ID,Page name,Disclaimer,Amount spent (PYG)
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,13523
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,5873
107558844100122,Pastor Filártiga,Pastor Filártiga,1812
517426394969535,Ricardo Canese,Ricardo Canese,1326
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,783
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,774
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,596
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,516
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,434
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,349
279495618730067,MANUEL RADICE,Manuel Radice,334
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,288
459778430886026,Posgrado Universidad Columbia,Posgrado Columbia,264
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,248
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,193
109779868441305,Gaby Russo,Maria Gabriela De Jesus Russo Yubero,162
107706177740738,Periodismo 29,Periodismo 29,115
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,≤100
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,≤100
112013680926673,Fabiola Galeano,Fabiola Galeano,≤100
1365651890238610,Soberanía Paraguay,Prensa_Py,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
943824938962084,Luis Fernando,Luis Carlos Arce,≤100
110874571760090,esconesi,These ads ran without a disclaimer,≤100
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,≤100
111912341409356,Centinela del Norte,Centinela del Norte,≤100
1468570519872644,Santiago Peña,PRANA SA,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
103248988588127,Nestor Castellano Diputado,Liza Concepcion Acosta Avalon,≤100
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,≤100
