Page ID,Page name,Disclaimer,Amount spent (NOK)
14095969045,Fremskrittspartiet,Fremskrittspartiet,364
148389115200561,Kristiansand Venstre,Kristiansand Venstre,250
111345183340,Fagforbundet,Fagforbundet,221
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,183
135843375926,UNICEF Norge,UNICEF Norge,135
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,133
665832620193085,Kristiansand Høyre,Kristiansand Høyre,≤100
131389446998209,Ahmed Lindov(AP),Ahmed Lindov(AP),≤100
186245021399622,Agder Senterparti,Agder Senterparti,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
20468812735,LO,LO,≤100
275389322558295,LOs sommerpatrulje,LO,≤100
385972382223617,"Ordførerkandidat Jens Aldo Carrizo-Nilsen , MDG","Ordførerkandidat Jens Aldo Carrizo-Nilsen , MDG",≤100
426489054185232,Kristiansand Arbeiderparti,Kristiansand Arbeiderparti,≤100
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
112549311684883,Byggmester Røyseland,These ads ran without a disclaimer,≤100
106427309695411,Kleppelista,Kleppelista,≤100
849174888766485,Lyngdal FrP,Lyngdal FrP,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
10953652930,Høyre,Høyre,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
203067569732001,Fellesforbundet,Fellesforbundet,≤100
322525743444,Get Inspired,These ads ran without a disclaimer,≤100
119258624775294,Agder Arbeiderparti,Agder Arbeiderparti,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
115337815202380,Birkenes Høyre,Birkenes Høyre,≤100
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
105939782037295,Altinget.no,Altinget AS,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
176175415825122,apotek.no,Apotekforeningen,≤100
182454165137980,TRY,TRY,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
116313645108382,IFE - Institutt for energiteknikk,IFE - Institutt for energiteknikk,≤100
10254410675,Venstre,Venstre,≤100
136206693091663,Norges Fiskarlag,Norges Fiskarlag,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
163294213706703,Norsk Sjøoffisersforbund,Norsk Sjøoffisersforbund,≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
212877289145936,Frøya Senterparti,Frøya Senterparti,≤100
219212891435404,Ullensaker FrP,Ullensaker FrP,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,≤100
105751229271592,B-News,These ads ran without a disclaimer,≤100
230808690265272,Drammen SV,Drammen SV,≤100
117840771633607,Nittedal FrP,Fremskrittspartiet,≤100
120446271352301,Nord universitet,These ads ran without a disclaimer,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100
107862825603742,Partiet Sentrum Grimstad,Partiet Sentrum Grimstad,≤100
154352147943400,Nes FrP,Nes FrP,≤100
102097035962847,Eidsvoll Senterparti,Eidsvoll Senterparti,≤100
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),≤100
130964186926070,Østre Toten Arbeiderparti,Østre Toten Arbeiderparti,≤100
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,≤100
159084565236,Transit magasin,Transit Media AS,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
185741612014,Nordisk Ministerråd og Nordisk Råd,These ads ran without a disclaimer,≤100
108272232349690,Good-News,These ads ran without a disclaimer,≤100
