Page ID,Page name,Disclaimer,Amount spent (USD)
106410695546488,عبدالوهاب عارف العيسى,عبدالوهاب عارف العيسى,269
119770257779468,Hamad Alobaid,icon media,200
111519915263806,Voice of Kuwait - صوت الكويت,Abdulaziz Alanjari,≤100
101415822729550,1962.kwt,1962.me,≤100
105586322300270,Ahmad Askar,Ahmad Askar,≤100
106320362316966,Kabab Bo khazal - كباب بو خزعل,These ads ran without a disclaimer,≤100
103044674778375,Ali D,Ali D,≤100
637394236338976,شركة مطاعم ابن الوزير,These ads ran without a disclaimer,≤100
105983937689176,ASC شركة مخزن اشكناني,These ads ran without a disclaimer,≤100
112841564644648,Socialgy Ads,Socialgy Ads,≤100
109806531890755,mubarakalarou,These ads ran without a disclaimer,≤100
100754643050993,7asan_1990,These ads ran without a disclaimer,≤100
103635742487791,عزام بدر العميم,عزام بدر العميم,≤100
160729029892,Al Jazeera Channel - قناة الجزيرة,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
104599328030198,Ibrahim E. Alnjadah,These ads ran without a disclaimer,≤100
