Page ID,Page name,Disclaimer,Amount spent (LBP)
135355414550,Beirut City,These ads ran without a disclaimer,16667
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,13636
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,10606
164472683608068,Act for the Disappeared,ACT for the Disappeared,7576
1438703606372190,Elham Said Freiha,Elham Freiha,6061
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,6061
102023711572671,أساس ميديا -  Asas Media,asasmedia,6061
137195823051820,Maharat Foundation,Maharat Foundation,6061
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,4545
1428873024044736,المدن - almodon,المدن - almodon‎,3030
1744356319118477,هنا لبنان,هنا لبنان,3015
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,2258
2509759842418472,LebTalks,Lebtalks,1515
107800617419717,MYKA Foundation,Elie M. ElHelou,1515
101985661610385,Annahar Al Arabi,Annahar Al Arabi,1515
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
110470091436602,Ici Beyrouth,Ici beyrouth,1515
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,1515
107698404702208,Alkalima,Alkalima Onlime,1364
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
1427345390918544,سالم فتحي يكن Salem Yakan,These ads ran without a disclaimer,≤100
105319651353770,Jusur,Jusur Arabia,≤100
102330857856180,Souheil Abi Saad,These ads ran without a disclaimer,≤100
106425851213086,L'Orient Today,L'Orient Today,≤100
106197498149118,لبنان الكبير,Grand Lebanon,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,≤100
