Page ID,Page name,Disclaimer,Amount spent (VND)
111393385189940,Lương Y Phạm Văn Thanh Tiểu Đường,These ads ran without a disclaimer,38375
104693959076269,Phan Ngọc Tuyết,These ads ran without a disclaimer,22215
113138335014881,Phương Hạnh,These ads ran without a disclaimer,18010
107520482262762,Tiệm sách bình dân,These ads ran without a disclaimer,17540
102094735983724,Lương Y Phạm Văn Thanh,These ads ran without a disclaimer,11420
373953772625074,Aeslatek - Laser Dr Nghị,These ads ran without a disclaimer,8172
113310101122676,Đặng Tuyết Mai,These ads ran without a disclaimer,4071
102475889330845,Sách y học Việt Nam,These ads ran without a disclaimer,2469
103743245832245,Lương y Phạm Văn Thanh Xương Khớp Lào Cai,These ads ran without a disclaimer,2062
222093577999019,Baby-store,These ads ran without a disclaimer,1730
101909711429470,BÉ BÉ by Jang Store,These ads ran without a disclaimer,1017
110647876945334,Đúng nhóm là vào,These ads ran without a disclaimer,≤100
110686385087883,Tăng Thu Nhập Cùng Chuyên Gia,These ads ran without a disclaimer,≤100
106045978929017,Hỗ Trợ - Đồng Hành Phát Triển Tài Chính,These ads ran without a disclaimer,≤100
1469752156670918,Youth China,These ads ran without a disclaimer,≤100
101710566044010,Hỗ Trợ Phát Triển Thu Nhập Cá Nhân,These ads ran without a disclaimer,≤100
102638832614878,Hướng Dẫn Tăng Thu Nhập Cá Nhân,These ads ran without a disclaimer,≤100
