Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,119403
106197498149118,لبنان الكبير,Grand Lebanon,45821
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,29851
137195823051820,Maharat Foundation,Maharat Foundation,20597
116141051407408,Amin Salam,Rami Salam,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
1744356319118477,هنا لبنان,هنا لبنان,13284
109112633772887,180post,180Post,4478
107800617419717,MYKA Foundation,Elie M. ElHelou,2537
105319651353770,Jusur,Jusur,≤100
2082052578716332,محمد شفيق حمود,Arab Window,≤100
101821442049816,Hadath online,Wassim El Adhami,≤100
427648547297783,Hasan Ismaik - حسن إسميك,These ads ran without a disclaimer,≤100
302216297364970,إذاعة أرمينيا العامة,These ads ran without a disclaimer,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
278035695547539,Legal Agenda  المفكرة القانونية,Legal Agenda  المفكرة القانونية,≤100
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
