Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,48455
106197498149118,لبنان الكبير,Grand Lebanon,31818
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,28788
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,18182
68793499001,UNICEF,UNICEF with Facebook Ad Credits,18167
102023711572671,أساس ميديا -  Asas Media,asasmedia,16667
101241044906111,هنا لبنان,هنا لبنان,7939
157660888148152,SY+,These ads ran without a disclaimer,6911
819035654970697,E For Ektisad,E For Ektisad,4545
110470091436602,Ici Beyrouth,Ici beyrouth,4545
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,4545
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,3030
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,1515
960087244008629,MASAR,Masar,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,1515
109112633772887,180post,180Post,1515
107698404702208,Alkalima,Alkalima Onlime,1515
129660230432028,Dr. Toufic Hindi,Toufic Hindi,1515
137195823051820,Maharat Foundation,Maharat Foundation,1515
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,636
106425851213086,L'Orient Today,L'Orient Today,≤100
473116362828539,Dubai Post,These ads ran without a disclaimer,≤100
278035695547539,Legal Agenda  المفكرة القانونية,Legal Agenda  المفكرة القانونية,≤100
1587313088233587,Ideagen,These ads ran without a disclaimer,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
1985636674868074,صحي و مفيد مع دكتورة منال عز الدين,These ads ran without a disclaimer,≤100
109226917144959,هيئة التفاوض السورية - اللجنة الدستورية السورية,These ads ran without a disclaimer,≤100
103064288692603,Le Courrier Du Cedre,Marwan Rashid,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,≤100
