Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,11394
167924689961661,Unidad Nacional de la Esperanza,Leonel Aníbal Quiñónez Aguilar,787
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,222
191866540866722,Elecciones Infantiles,Fundación Elecciones Infantiles de Centroamérica,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
210684176077839,Centinelas por la Dignificación del Estado,Centinelas por la Dignificación del Estado,≤100
139050159462627,Business Council for Peace - Bpeace,These ads ran without a disclaimer,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
135019416549522,La Hora,La Hora,≤100
103892081351211,Noticias Catarina S.M.,Jennifer Lopez,≤100
103222091419273,Noticias San José Ojetenam,Jennifer Lopez,≤100
101971388212641,Noticias Pajapita S.M.,Jennifer Lopez,≤100
110744673991505,Noticias Tajumulco,Jennifer Lopez,≤100
104198917984643,Noticias Concepción Tutuapa,Jennifer Lopez,≤100
100787838332962,Noticias San José el Rodeo,Jennifer Lopez,≤100
100373105041599,Noticias Sipacapa,Jennifer Lopez,≤100
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
100417379468020,Agronomy MDPI,These ads ran without a disclaimer,≤100
