Page ID,Page name,Disclaimer,Amount spent (CZK)
295889117124834,Tipsport,Tipsport,6260
102389958091735,Generál Pavel,Petr Pavel,6253
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,640
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",611
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,549
210778132327279,Prima,Prima,408
109056560836,iFortuna.cz,iFortuna.cz,346
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,312
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,133
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,127
224602787566980,Krajská hospodářská komora Královéhradeckého kraje,Krajská hospodářská komora Královéhradeckého kraje,116
223117541065037,Karel Janeček,Karel Janeček,≤100
1453439331617040,Volím generála Pavla,Frantisek Honsa,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
345130612167293,Demagog.CZ,Demagog.cz,≤100
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
274358416733104,"Smiřice, Rodov, Trotina - Náš domov",Lukáš Novotný,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,≤100
43855944703,Svobodní,Svobodní,≤100
1870450529906750,TERA.cz,TERA Systems s.r.o.,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
178362315106,European Parliament,European Parliament,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
90002267161,TOP 09,TOP 09,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
194467420912201,Já volím děti,Já volím děti,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
100307671455380,Pražská Drbna,Pražská Drbna,≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
822146574595819,Agrární komora České republiky,Agrární komora České republiky,≤100
102907672280977,Co bude dál?_________,NFSix.org,≤100
103779080972210,Youradio Talk,Youradio Talk,≤100
220953819920676,Ministr Zdraví,Ministr Zdraví Z.U.,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
104635828989286,Teplator,"TEPLÁTOR, a.s.",≤100
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
378827025796132,Peak.cz,Peak.cz,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,≤100
523450094407778,Marek Ženíšek,TOP 09,≤100
203833483473,Deník Referendum,Denik Referendum,≤100
1439143123070953,Svoboda a přímá demokracie  Liberecký kraj - SPD,Radovan Vích,≤100
103123001340222,Jiří Hlavenka,"Jiří Hlavenka, radní Jihomoravského kraje",≤100
159736174123806,Železná koule,Železná koule,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
100136888779860,Tom Philipp,Anna Mimochodková,≤100
636362799772077,Jan Železný - komentáře,ŽELEZNY JAN,≤100
113743658978459,Meltingpot,Meltingpot,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
594426030604429,Martin Procházka,Martin Procházka,≤100
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
131404269206,Asistence,Dark Side,≤100
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100
101272355932525,Igor Hendrych - poslanec Moravskoslezského kraje,Igor Hendrych,≤100
105959931114296,Jan Schiller - politik,ANO,≤100
108512262089962,h.u.m.a.n.i.t.k.a,These ads ran without a disclaimer,≤100
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,≤100
362029244271239,Protext ČTK,ČTK,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
586817644761028,Vladimír Balaš,STAN,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
100528438562922,Oznam.to,Lexnova s.r.o.,≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
549351855145794,Michael Kohajda,Michael Kohajda,≤100
711658465662315,XTV,XTV,≤100
