Page ID,Page name,Disclaimer,Amount spent (PYG)
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,33755
102467002671611,Jorge Heisecke,Jorge Heisecke,10276
109626041763537,Natalicio Chase,Global Agencia,8428
102266292553995,Sucia Política,Diego Ricardo Ramírez,6191
325540631525675,En La Tecla,En la Tecla,4503
102963512483270,PyElige,PY Elige,3869
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,3745
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,2531
153958777947957,Paulo Reichardt,Paulo Reichardt,2067
517426394969535,Ricardo Canese,Ricardo Canese,1803
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,1067
113351910838827,Alma Cívica,Alma Cívica,1026
102649292598442,Senador Hugo Richer,Senador Hugo Richer,636
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,598
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,580
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,446
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,389
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,373
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,337
881571071938611,Radar Social TV,Armando Daniel Urbieta,281
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,197
109041755331821,Esther Roa,Maria Esther Roa De Espinola,179
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,160
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,142
107280817646184,Estefi Careaga,Estefanía Maria Careaga Cacace,≤100
1365651890238610,Soberanía Paraguay,Prensa_Py,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,≤100
107706177740738,Periodismo 29,Periodismo 29,≤100
1903045496681398,Celeste Diputada,Celeste Josefina Amarilla De Boccia,≤100
483666425147964,Richard Ramirez,Richard Ramirez,≤100
108824810612735,Ing. Jorge Palazón,Jorge Palazon,≤100
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,≤100
1468570519872644,Santiago Peña,PRANA SA,≤100
403381163132494,Pro Comunidades Indígenas,Pro Comunidades Indígenas,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
232401080900544,Fundación Gedyt,These ads ran without a disclaimer,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
