Page ID,Page name,Disclaimer,Amount spent (PEN)
101665683225827,José Luna Gálvez - Pepe Luna,Laidy Diana Peceros Espinoza,147
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
119723768043679,Grupo Verona,Giovanni Domenico Verona Baluarte,≤100
264223880347121,Lampadia Oficial,LAMPADIA,≤100
462790453744032,Sutep,Sindicato Unitario de Trabajadores en la Educación del Perú - SUTEP,≤100
109186465355018,Las Lilas - Perú,Las Lilas,≤100
102471834787899,Manuel Encalada,Manuel Alfonso Encalada Oncihuay,≤100
104264071546502,Asociación de Regidores del Perú - ARPE,Liset Teodocia Valdivia Trujillo,≤100
1897126257190528,Instituto Latinoamericano de Capacitaciones Jurídicas-ILCJ,ILCJ,≤100
482342095243763,Lucho Molina - Lima,Angel Daniel Neira Zavala,≤100
534284396949027,Ilich López,Renzo Jireh Casas Torres,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
687691121319854,Ernesto Álvarez Miranda,Ernesto Julio Alvarez Miranda,≤100
1490129174650573,OIM Perú,Organización Internacional para las Migraciones - OIM Misión en el Perú,≤100
106395164602216,Juan Burgos,Luis Alberto Chavarry Gutierrez,≤100
341727142519006,Demus-Estudio para la Defensa de los Derechos de la Mujer,DEMUS - Estudio para la Defensa de los Derechos de las Mujeres,≤100
131347596900240,Servindi,Arnol Piedra Sosaya,≤100
1944125098949887,Juan Tonconi,Juan Tonconi Quispe,≤100
1805183599788143,Silvia Monteza,Héctor Melgar Sandoval,≤100
452590211600105,Alfredo Quispe Pariona,Alfredo Quispe Pariona,≤100
103215021752312,Alejandro Soto Reyes- Congresista de la República,Phenelope Jhoana Contreras Cabezas,≤100
112755042067857,Instituto Peruano de Economía - IPE,Instituto Peruano de Economía - IPE,≤100
316564475960113,Estudio Jurídico Tarazona & Asociados,Diego Alberto Isla Yengle,≤100
117327768313563,Pólemos,Naomi Chuis Grandes,≤100
103763702518356,Mecanismo de Gobernanza Territorial,Arnol Piedra Sosaya,≤100
100160425289536,IATV Noticias,Marcos Rojas,≤100
455802295156178,Nuestramerica TV,Crhistian Jorge Peralta Ramírez,≤100
1516683621782214,Fuerza Ciudadana - Perú,Sergio Miguel Garcia,≤100
506111559721201,Mirelo Loreto,Cristian Aguirre Sahuarico,≤100
320377781335977,Grupo de Psicología Política y Social - PUCP,Agustín Pezzia Espinosa,≤100
100711962771781,Perú Noticias,Raúl Antonio Sánchez Villacorta,≤100
210568742399924,Coritex Moda,These ads ran without a disclaimer,≤100
363305444102307,Escuela De Gestión Municipal y Gobierno,These ads ran without a disclaimer,≤100
123499641078558,Superintendencia del Mercado de Valores - SMV,These ads ran without a disclaimer,≤100
359135868132170,GRUPO RICUY SAC,GRUPORICUY,≤100
740730659600184,Daniel Medina,Daniel Luciano Medina Paredes,≤100
100283442359203,Fernando Arce Alvarado - Parlamentario Andino,Javier Fernando Arce Alvarado,≤100
161024241267665,Julio César Silva Meneses - Abogado,Julio César Silva Meneses,≤100
113857973395461,Luis Angel Aragón - Congresista de la República,Diego Alonzo Alvarez Guevara,≤100
115806960260634,Juan Carlos Mori,Franco Javier Rios Flores,≤100
705842629439450,Daria Sandra,These ads ran without a disclaimer,≤100
1661718987196019,Familia Colán - Perú - Nueva Pagina,These ads ran without a disclaimer,≤100
235551359867840,CooperAcción,CooperAcción,≤100
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100
751269661657206,Bayer Crop Science México,These ads ran without a disclaimer,≤100
2013674292193994,EISAF - Instituto Europeo San Francisco,These ads ran without a disclaimer,≤100
381010998624477,Sumate por el Peru,These ads ran without a disclaimer,≤100
729149373915986,Rextie,Rextie,≤100
222717911120348,Venus Remedies Limited,These ads ran without a disclaimer,≤100
100357715349653,Noticias del Oso,These ads ran without a disclaimer,≤100
107972128106412,Adelante Perú,Adelante Peru,≤100
102153471654987,La vida en una historia.,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
142062936237878,Goberna,Goberna,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
