Page ID,Page name,Disclaimer,Amount spent (PYG)
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,28763
102266292553995,Sucia Política,Diego Ricardo Ramírez,8436
102963512483270,PyElige,PY Elige,6001
118776213294753,Atenil Paraguay,Atenil Paraguay,5606
109626041763537,Natalicio Chase,Global Agencia,3567
153958777947957,Paulo Reichardt,Paulo Reichardt,2490
241512319274531,Sixto Pereira,Sixto Pereira,2367
325540631525675,En La Tecla,En la Tecla,2107
105920818948134,Blanca Lila 2023,These ads ran without a disclaimer,1500
517426394969535,Ricardo Canese,Ricardo Canese,1474
102917519228790,Bruno Defelippe,Bruno Defelippe,1111
113351910838827,Alma Cívica,Alma Cívica,1020
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,992
196599783696918,Efrain Alegre,These ads ran without a disclaimer,979
263037407490496,Édgar López Senador,Christian Guillermo Vazquez Sanchez,959
102649292598442,Senador Hugo Richer,Senador Hugo Richer,840
483666425147964,Richard Ramirez,Richard Ramirez,742
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,682
446986732060546,ROSA BELLA Cáceres,Antonio Villalba Caceres,641
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,584
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,535
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,324
103790065833334,Movimiento Humanista y Solidario,Movimiento Humanista y Solidario,191
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,173
103429818624929,Edu Garay,Eduardo Garay,167
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,111
107280817646184,Estefi Careaga,Estefanía Maria Careaga Cacace,≤100
116874201329675,Jorge Galeano Senador 2023,Leticia Galeano Rodriguez,≤100
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,≤100
1365651890238610,Soberanía Paraguay,Prensa_Py,≤100
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,≤100
110447625137045,Pilar Callizo,PautaPY,≤100
107706177740738,Periodismo 29,Periodismo 29,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
1903045496681398,Celeste Diputada,Celeste Josefina Amarilla De Boccia,≤100
100272188033018,Marcos Rojas Concejal Departamental 2023,Marcos Sebastian Rojas Madrigal,≤100
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
1468570519872644,Santiago Peña,PRANA SA,≤100
154272121450264,Fundacion Tierra Sin Mal,These ads ran without a disclaimer,≤100
403381163132494,Pro Comunidades Indígenas,Pro Comunidades Indígenas,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
88276686377,Stella Artois,These ads ran without a disclaimer,≤100
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
