Page ID,Page name,Disclaimer,Amount spent (EUR)
101577309573851,Tara Mea,Estera Russu,≤100
160625514692148,StopFals.md,StopFals.md,≤100
1721605464824193,2% in Republica Moldova,2% in Republica Moldova,≤100
183586548468420,Dorin Recean,Dorin Recean,≤100
100374961512104,Партия Действие и Cолидарность,Partidul Acțiune și Solidaritate,≤100
102195341166913,"„Secretele Puterii”, cu Alex Cozer, la Jurnal TV",WatchDog.MD,≤100
1805726386405532,WatchDog.MD,WatchDog.MD,≤100
908402452570843,Partidul Acțiune și Solidaritate,Partidul Acțiune și Solidaritate,≤100
101289218907718,Web News,These ads ran without a disclaimer,≤100
111718006853689,Radar Politic,Radar Politic,≤100
739189706285160,De facto: Ne apărăm de propagandă,De facto: Ne apărăm de propagandă,≤100
110652151837931,Coaliția pentru Unitate și Bunăstare,Coaliția pentru Unitate și Bunăstare,≤100
849245071848203,PAS Youth,Partidul Acțiune și Solidaritate,≤100
1555734261190956,Александр Нестеровский,Александр Нестеровский,≤100
103263731362230,Insolvabilitate.md,Biroul administratorului autorizat Bunescu Oleg,≤100
223647077681853,Asociatia Presei Independente,API,≤100
1546379169005699,Mediacritica,Centrul pentru Jurnalism Independent Moldova,≤100
104049842993150,NOI.md,NOI.md,≤100
111916258189115,Poștașul,Postasul,≤100
245924195553948,NOI.md на русском,NOI.md на русском,≤100
356890387771563,Monitor Hate Speech Moldova,Promo-LEX,≤100
102660755351912,mesaj.md,CENTRAL GROUP S.R.L,≤100
