Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,37879
1428873024044736,المدن - almodon,المدن - almodon‎,19697
1744356319118477,هنا لبنان,هنا لبنان,12121
102023711572671,أساس ميديا -  Asas Media,asasmedia,9091
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,7576
110470091436602,Ici Beyrouth,Ici beyrouth,3030
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,3030
129660230432028,Dr. Toufic Hindi,Toufic Hindi,3030
107698404702208,Alkalima,Alkalima Onlime,3030
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,1515
105319651353770,Jusur,Jusur Arabia,1515
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
109112633772887,180post,180Post,1515
118246218258237,Transparency International Lebanon - No Corruption,Lebanese Transparency Association-No Corruption,1515
2272107553117243,باب الشرق,These ads ran without a disclaimer,≤100
622390311179612,وقف الأمة Ümmet Vakfı,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
516831332089940,مجلس عفرين المدني,These ads ran without a disclaimer,≤100
110470091436602,Ici Beyrouth,These ads ran without a disclaimer,≤100
111340624700122,Asharq Business Crypto اقتصاد الشرق كريبتو,These ads ran without a disclaimer,≤100
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100
517231405008910,Global Landscapes Forum,These ads ran without a disclaimer,≤100
