Page ID,Page name,Disclaimer,Amount spent (NGN)
111353874017544,Mukhail Adetokunbo Abiru,Mukhail Adetokunbo Abiru,922
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,≤100
606800679765375,Voice2RepNg,Accountability Lab Nigeria,≤100
111613868484577,Politicsnow,Politicsnow,≤100
103959275862698,TYCON 2023,Tycon,≤100
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,≤100
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,≤100
1598205703573433,Senator Uba Sani,Uba Sani Media,≤100
1680958165547490,Fabric Eight,FabricEight,≤100
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,≤100
112490788185086,GSP Forum,GSPForum,≤100
101622722635138,Advocacy For Good Governance,Nnadi Sunny,≤100
101597856085318,Theokmovement,Olakunle Kosile,≤100
873016216391396,Global Icon Foundation Schools,Global Icon Foundation Schools,≤100
878141452335886,The Hope For Nigeria,Kerry Kenu,≤100
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,≤100
100202924924063,Page 36,Page 36,≤100
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,≤100
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,≤100
104663752433213,GSM 2.0,Seyi Makinde Campaign Organisation,≤100
406183693552317,Promise Emmanuel,Promise Emmanuel,≤100
106820952234883,Professor Ngozi Nma Odu,Tamunokiri Biebele Lawrence,≤100
241652942562933,Yomi Idowu,Adfol Global Enterprise,≤100
103830540990930,Hon. Adedeji Stanley Olajide - ODIDI OMO,Odidiomo Constituency Office,≤100
103303985710431,Taylon Twins,These ads ran without a disclaimer,≤100
105206135729619,Solution Reporters,Solution Reporters,≤100
1102698893087946,Pevron Technology,Collins Uwomano Otuwho,≤100
125860677615179,03Media,These ads ran without a disclaimer,≤100
114461034845190,breakingshacklespodcast,These ads ran without a disclaimer,≤100
100318416139704,Jigar Tex Nig,These ads ran without a disclaimer,≤100
103961995309429,KO KUN SAN KT?,Aminu Isah,≤100
101622722635138,Advocacy For Good Governance,These ads ran without a disclaimer,≤100
109614271969994,Algoni Goni Abuwa,These ads ran without a disclaimer,≤100
126460284139483,Nigerianeye,NigerianEye,≤100
100294166223749,infoinsync,These ads ran without a disclaimer,≤100
111375368220244,Damochie aka Oracle B,These ads ran without a disclaimer,≤100
585140311510068,Foundation For Value Transformation,Foundation For Value Transformation,≤100
661879807208966,ATIN - Atiku Transformation Initiative For Nigeria,ATIN - Atiku Transformation Initiative For Nigeria,≤100
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,≤100
