Page ID,Page name,Disclaimer,Amount spent (USD)
107627395144123,الحكومة المغربية,الحكومة المغربية,256
147084112022235,La Nouvelle Tribune,La Nouvelle Tribune,≤100
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100
100132082391393,Houcine Nasrollah الحسين نصر الله,Lhoucine Nasrollah,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
1117512094962616,Ministère de l’Industrie et du Commerce,MCINET,≤100
105483765311416,Arrondissement Communal de Sidi Belyout - مقاطعة سيدي بليوط,Arrondissement communal sidi belyout,≤100
100194852696708,"Rabat, Capital of African Culture 2022","Ministère de la Jeunesse, de la Culture et de la Communication",≤100
105803785159072,Kenza Chraibi - Officiel,Kenza Chraibi - Officiel,≤100
578201022242371,MJCC وزارة الشباب والثقافة والتواصل,"Ministère de la Jeunesse, de la Culture et de la Communication",≤100
104925294411810,SNRTnews,SNRTnews,≤100
167254950013774,Rue20.Com,Ayoub Elkouari,≤100
123393171111656,Mehdi Bensaid   المهدي بنسعيد,Mohammed Mehdi Bensaid,≤100
161637767281862,LE MATIN.ma,Groupe Le Matin,≤100
453709124719281,Chouf TV,Chouf TV,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
179421405524768,Economy Rent a Car,These ads ran without a disclaimer,≤100
108842875028489,المستشار البرلماني السالك الموساوي,Aimad Eddine Abouhou,≤100
100516502863712,bio_shop,Mohamed El Abdallaoui,≤100
104013541845788,Xinchen-Gerald Xu,These ads ran without a disclaimer,≤100
109831251935707,المقداد خليل,These ads ran without a disclaimer,≤100
316496640057,7iber,These ads ran without a disclaimer,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
517231405008910,Global Landscapes Forum,These ads ran without a disclaimer,≤100
239653082723506,TV5MONDE MAGHREB ORIENT,These ads ran without a disclaimer,≤100
100357715349653,Noticias del Oso,These ads ran without a disclaimer,≤100
