Page ID,Page name,Disclaimer,Amount spent (ISK)
573559522797177,Flokkur fólksins,Flokkur Fólksins,512
1397224697253477,Solid Clouds,These ads ran without a disclaimer,271
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,191
737169626371453,Heimildin,Stundin,≤100
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
123618754345051,Umhverfisstofnun,Umhverfisstofnun,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,≤100
622220361283956,Samorka,Samorka,≤100
824286591279546,Ágúst Bjarni Garðarsson / alþingismaður,Ágúst Bjarni Garðarsson,≤100
103847071992624,Climate Heritage,These ads ran without a disclaimer,≤100
