Page ID,Page name,Disclaimer,Amount spent (GTQ)
331961940541181,Partido Victoria,Partido Político Victoria,593
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,353
414127029025760,CABAL,CABAL,254
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
196258110831945,Partido Valor,Partido Valor,≤100
105932339114662,Pedro René Escobar,Pedro Si Vá,≤100
104363285138486,Nosotros Guatemala,Partido Político Nosotros,≤100
110582257361172,Partido Azul,Partido Azul,≤100
436246383083297,TODOS,TODOS,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
643513979193133,Justicia para Beatriz,Neuma,≤100
238268799547266,TV Azteca Guatemala,These ads ran without a disclaimer,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
103639884893606,PIN,PARTIDO DE INTEGRACIÓN NACIONAL PIN,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
105299091447237,Escuela de Gobierno Municipal,These ads ran without a disclaimer,≤100
122916017388418,Salamandra Torres,Salamandra Torres,≤100
123752213957960,Lo que Sandra se llevó,Lo que Sandra se llevó,≤100
856012741442139,Ipas LAC,NEUMA,≤100
119774411035856,Zury Sama,Zury Sama,≤100
122851700741399,Correr la bola,Correr la bola,≤100
120436067618344,La presidenta,La presidenta,≤100
100747189646660,Política a la Tortrix,Política a la Tortrix,≤100
107967548918085,Izquierda GT,Izquierda GT,≤100
101195172935082,AveriGuate,AveriGuate,≤100
120022507675808,Página que te avisa si Edmond Mulet ya Murió,Página que te avisa si Edmond,≤100
122577984102328,Cotilleo,Cotilleo,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
119274074432076,Ciudad Metrópolis,Ciudad Metrópolis,≤100
114801628205209,Brujo Armando,These ads ran without a disclaimer,≤100
102581262216572,Cable Concepción,These ads ran without a disclaimer,≤100
114878491482343,libreria.wisache,These ads ran without a disclaimer,≤100
610308529317461,Con Vos,Con Vos,≤100
728099677341714,Romeo Méndez,Romeo Méndez,≤100
109753348739502,Ocho pe eme,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
