Page ID,Page name,Disclaimer,Amount spent (VND)
117879734612936,Trung Tâm Thẩm Mỹ Quốc Tế Như Ý - Tây Ninh,These ads ran without a disclaimer,154976
101306269592181,Đầu Tư Phát Triển Tư Duy,These ads ran without a disclaimer,23490
156776368385414,Nhan Sắc Mới Khởi Đầu Mới,Nhan Sắc Mới Khởi Đầu Mới,20034
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,18511
104262935867100,Chương trình Đào tạo Trực tuyến khu vực phía Nam-ĐH MỞ HÀ NỘI,These ads ran without a disclaimer,9040
109243288606367,Lương Y Phạm Văn Thanh Đặc Trị Đái Tháo Đường Mỡ Máu 0378.419.301,These ads ran without a disclaimer,8496
140924759399774,Key Means for Kids: Tiếng Anh Online Trẻ Em,These ads ran without a disclaimer,5665
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,3856
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,3764
117467188007462,Vương Tới Tầm Cao VTB,These ads ran without a disclaimer,3549
858205190939265,Công Ty Cổ Phần Dược Phẩm TV.PHARM,These ads ran without a disclaimer,3053
105889048892532,Phạm Văn Thanh- Đặc Trị Tiểu Đường,These ads ran without a disclaimer,2251
101557466019224,Lương Y Phạm Văn Thanh - Trang Chủ,These ads ran without a disclaimer,816
101216226075087,Enter News,These ads ran without a disclaimer,418
103259172532247,Bluestona Smart,These ads ran without a disclaimer,260
100613984870990,Bệnh Viện Phụ Sản Thiện An,These ads ran without a disclaimer,161
107477781437035,Tổng Kho Kệ TiVi Vách Ngăn Luxury,These ads ran without a disclaimer,≤100
158714780827513,UNFPA,These ads ran without a disclaimer,≤100
