Page ID,Page name,Disclaimer,Amount spent (LBP)
116141051407408,Amin Salam,Rami Salam,46866
1438703606372190,Elham Said Freiha,Elham Freiha,44776
106197498149118,لبنان الكبير,Grand Lebanon,33731
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,29851
137195823051820,Maharat Foundation,Maharat Foundation,14925
1744356319118477,هنا لبنان,هنا لبنان,14925
1428873024044736,المدن - almodon,المدن - almodon‎,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,≤100
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,≤100
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
105319651353770,Jusur,Jusur,≤100
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,≤100
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
775764945964442,Nabil Badr-نبيل بدر,Nabil Badr-نبيل بدر,≤100
