Page ID,Page name,Disclaimer,Amount spent (NOK)
111345183340,Fagforbundet,Fagforbundet,594
109668258634924,Fylkesordførerkandidat Per Olav Skurdal Hopsø,Trøndelag Arbeiderparti,185
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,128
275389322558295,LOs sommerpatrulje,LO,127
458126690922579,Rødt Trøndelag,Rødt Trøndelag,≤100
322525743444,Get Inspired,These ads ran without a disclaimer,≤100
135843375926,UNICEF Norge,UNICEF Norge,≤100
313753051208,Norsk Landbruksrådgiving,Norsk Landbruksrådgiving,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
196060713751352,LO Trøndelag,LO,≤100
110247258111750,Get Inspired Man,These ads ran without a disclaimer,≤100
10953652930,Høyre,Høyre,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
1629110813846272,Lånke Arbeiderlag,Lånke Arbeiderlag,≤100
258714427616165,Trøndelag FrP,Trøndelag FrP,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
119787264706852,Trondheim FrP,Trondheim FrP,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
20468812735,LO,LO,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
120815981305897,KS Kommunesektorens organisasjon,KS Kommunesektorens organisasjon,≤100
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
54603926197,Finnmark SV,Troms og Finnmark SV,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
10150118920220372,Parat,These ads ran without a disclaimer,≤100
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
10254410675,Venstre,Venstre,≤100
91007335905,Aurskog-Høland Arbeiderparti,Akershus Arbeiderparti,≤100
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,≤100
105939459530874,Eidsvoll SV,EIDSVOLL SOSIALISTISK VENSTREPARTI,≤100
170149836763179,Orkland Arbeiderparti,Orkland Arbeiderparti,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
112631767587663,Meninger24,Meninger24,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,≤100
158517320882189,Ålesund SV,Ålesund SV,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,≤100
111930338491892,Ordførerkandidat Adelheid Frost Mykland,Ordførerkandidat Adelheid Frost Mykland,≤100
1583324988565868,Stortinget,Stortinget,≤100
1643697095882420,Malvik FrP,Malvik FrP,≤100
201766586502981,"Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet","Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet",≤100
352782288790,Stavanger Venstre,Stavanger Venstre,≤100
730770907052378,Aurskog-Høland Senterparti,Aurskog-Høland Senterparti,≤100
224521330900884,Bergen SV,Bergen SV,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
182722095112422,Målselv Arbeiderparti,Målselv Arbeiderparti,≤100
100588890043714,Bodø FrP,Bodø FrP,≤100
182709078487500,Sex og Politikk,Sex og Politikk,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
205332123261241,Знакомства RusDate,These ads ran without a disclaimer,≤100
1367530926635590,Östersund Staaren Pride,These ads ran without a disclaimer,≤100
