Page ID,Page name,Disclaimer,Amount spent (VND)
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,24760
110253317438031,OneHousing,These ads ran without a disclaimer,23490
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,13225
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,12197
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,11081
101771959074940,"Kẹo Lạc Hồng - Đặc Sản Tiên Yên, Quảng Ninh",These ads ran without a disclaimer,7924
103793018450481,Phạm Văn Thanh - Lào Cai 0973511926,These ads ran without a disclaimer,4933
101825789362820,Trung Tâm Điều Trị U - Triệt Tiêu Các Tế Bào Ung Thư 3,These ads ran without a disclaimer,4638
108685817326606,Truther Piece Official,These ads ran without a disclaimer,1516
1433703283355526,Tủ Sách Pháp Luật,These ads ran without a disclaimer,433
737777152965469,Chiến Dịch Chống Ế,These ads ran without a disclaimer,≤100
109304191843071,Sách Sử Hay,These ads ran without a disclaimer,≤100
