Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,10606
1428873024044736,المدن - almodon,المدن - almodon‎,9091
1744356319118477,هنا لبنان,هنا لبنان,3258
164472683608068,Act for the Disappeared,ACT for the Disappeared,3030
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,3030
106197498149118,لبنان الكبير,Grand Lebanon,3030
101985661610385,Annahar Al Arabi,Annahar Al Arabi,3030
110470091436602,Ici Beyrouth,Ici beyrouth,3030
1438703606372190,Elham Said Freiha,Elham Freiha,3030
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,1803
102023711572671,أساس ميديا -  Asas Media,asasmedia,1561
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,1515
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,1515
105319651353770,Jusur,Jusur Arabia,≤100
100712478496992,Palestine Today فلسطين الیوم,These ads ran without a disclaimer,≤100
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,≤100
109112633772887,180post,180Post,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
775764945964442,Nabil Badr-نبيل بدر,Nabil Badr-نبيل بدر,≤100
219035737402,عربي - Al-Mashareq,These ads ran without a disclaimer,≤100
