Page ID,Page name,Disclaimer,Amount spent (USD)
273611356517486,Stamss,Sindicato de Trabajadores de la Alcaldía Municipal de San Salvador,≤100
116335024768924,RC Servidor Público,RC Servidor Público,≤100
1183705485108092,Rolando Castro SV,Rolando Castro SV,≤100
105096007658695,Mario Vásquez,These ads ran without a disclaimer,≤100
124083140680946,Unidad Sindical Salvadoreña USS,Unidad Sindical Salvadoreña,≤100
196032434645367,Diario Digital Cronio,Diario Digital Cronio,≤100
100733287945395,ElJornalsv,ElJornalsv,≤100
101057995545186,Javier Flores,Javier Flores,≤100
100480158459075,Ricardo Godoy,Ricardo Godoy,≤100
100274116104212,"GANA, Santa Ana Este.","GANA, Santa Ana Este.",≤100
100568368335023,Fatima Esmeralda Ascencio,Fatima Esmeralda Ascencio,≤100
103419001460310,Sitramsat Sindicato Santa Tecla,Sitramsat Sindicato Santa Tecla,≤100
1521809394800382,Angel Madrid,Angel Madrid,≤100
857077611161334,Carlos Milla- Alcalde Tacuba,Carlos Milla- Alcalde Tacuba,≤100
100478844819736,Alexander Guardado,Alexander Guardado,≤100
101978024846440,Evelyn Merlos,Evelyn Merlos,≤100
198454174299513,Jonathan Hernández,These ads ran without a disclaimer,≤100
