Page ID,Page name,Disclaimer,Amount spent (GTQ)
187073013532,Partido VIVA,Partido Político Visión con Valores,128
1630952833827354,Armando Castillo,Armando  Damian Castillo Alvarado,120
102762215788405,VOS.gt,VOS.gt,118
331961940541181,Partido Victoria,Partido Político Victoria,≤100
1552532851481889,Buckner Guatemala,Buckner Guatemala,≤100
109323133802939,Neurona,Neurona,≤100
100423518427634,Comisión Presidencial Contra la Corrupción,Comisión Presidencial Contra la Corrupción,≤100
341208622657551,Crónica,These ads ran without a disclaimer,≤100
108066250929809,Noticias San Antonio Sacatépequez,Jennifer Lopez,≤100
281554395331686,República,"Republica GT, S.A.",≤100
101141362593364,CAM en Español,These ads ran without a disclaimer,≤100
231908277423664,HORA CERO,These ads ran without a disclaimer,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,≤100
