Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,2762
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,429
176175415825122,apotek.no,Apotekforeningen,382
58473863651,Amnesty International Norway,Amnesty International Norge,378
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,251
108106430662575,Suscon As,Ronny Grindstein,250
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,216
157475710986651,Kvinnegruppa Ottar,Kvinnegruppa Ottar landsstyret,188
674385802571770,KAOS,These ads ran without a disclaimer,159
2398568533531114,Velferdsmiks,NHO Service og Handel,156
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,117
371106536283235,DAG OG TID,Dag og Tid AS,115
20468812735,LO,LO,114
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,113
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,111
693936813951302,SALT art & music,SALT art & music,110
113384899919,Noregs Mållag,Noregs Mållag,104
226417544192807,Tankesmien Agenda,Tankesmien Agenda,103
154355981269798,HUMAN International Documentary Film Festival,Human Rights Human Wrongs AS,102
128566103830426,Civita,Civita AS,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
105939782037295,Altinget.no,Altinget AS,≤100
102560641840786,Preventio,Preventio,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
87445018334,Nobel Peace Center,Nobel Peace Center,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
58345093445,Natur og Ungdom,Natur og Ungdom,≤100
173034686082674,UiO - Det humanistiske fakultet,"Det humanistiske fakultet, Universitetet i Oslo",≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
53828343371,Epilepsiforbundet,Epilepsiforbundet,≤100
105616118716008,Nordre Aker FrP,Robin Bårdsen,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
103327575982403,Vality,These ads ran without a disclaimer,≤100
752436708102132,Liberalistene,Liberalistene,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
159084565236,Transit magasin,Transit Media AS,≤100
224058237610836,Lørenskog Venstre,Lørenskog Venstre,≤100
291789484748906,Senter for hav og Arktis,Senter for hav og Arktis,≤100
112631767587663,Meninger24,Meninger24,≤100
112828598803706,Lillestrøm Venstre,Lillestrøm Venstre,≤100
100231879042950,Fylkesordførerkandidat Niklas Eriksen - FrP,Niklas Eriksen,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
219119001471138,Våler SV (Hedmark),Innlandet SV,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
103285042293800,JesusFestivalen,JesusFestivalen,≤100
54603926197,Finnmark SV,Troms og Finnmark SV,≤100
1094736387315823,Ny Kurs Moss,Ny Kurs,≤100
102914427882702,Egersundregionen,These ads ran without a disclaimer,≤100
104560959153546,Mania Traver 4,These ads ran without a disclaimer,≤100
