Page ID,Page name,Disclaimer,Amount spent (CZK)
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,3210
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,2133
102389958091735,Generál Pavel,Petr Pavel,1048
214827221987263,Andrej Babiš,ANO,857
206273352289,ADRA CZ,"ADRA, o.p.s.",771
312181048799130,Skupina ČEZ,"ČEZ, a.s.",762
102845669064210,Danuše Nerudová,Danuše Nerudová,416
178362315106,European Parliament,European Parliament,372
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",308
210778132327279,Prima,FTV Prima s.ro.,290
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,289
102403989060169,Pomáháme Ukrajině,DFMG,238
120461304659141,O2 CZ,O2 Czech republic,212
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,194
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,121
1469427909957890,Reportér magazín,Reportér magazín,112
106008800769282,KHNP,Bistro Social s.r.o.,111
1432139953751418,Josef Středula,Josef Středula,107
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,104
287724754662359,HateFree Culture,HateFree Culture,102
103059308644099,Replastuj.cz,Replastuj.cz,≤100
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",≤100
453792238396240,VOGUE CS,Vogue CS,≤100
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
484488185462817,mujRozhlas,Český rozhlas,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
109882498582200,Osvoboďme Česko,Budovy21 s.r.o.,≤100
111272101809153,Select 24,These ads ran without a disclaimer,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
125830487980906,Solární asociace,Solární asociace,≤100
115589329891193,Konference Budoucnost evropského zemědělství /2022,European Parliament,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
