Page ID,Page name,Disclaimer,Amount spent (GTQ)
414127029025760,CABAL,CABAL,485
331961940541181,Partido Victoria,Partido Político Victoria,387
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,101
196258110831945,Partido Valor,Partido Valor,≤100
187073013532,Partido VIVA,Partido Político Visión con Valores,≤100
787464724775213,David Chic,David Fernando Chic Jimenez,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
110226594945647,Partido BIEN,Partido BIEN,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
103825294800306,Diario Guatemala,Sonny Rafael Gonzalez Paniagua,≤100
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,≤100
1552532851481889,Buckner Guatemala,Buckner Guatemala,≤100
110582257361172,Partido Azul,Partido Azul,≤100
101372268406640,Unión Republicana,Unión Republicana,≤100
100228912981471,PAN - Partido de Avanzada Nacional,PAN - Partido de Avanzada Nacional,≤100
1710300235853890,Noticiero El Vigilante,Noticiero El Vigilante,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
100739341784242,Dr Elder Fernando portillo y portillo,These ads ran without a disclaimer,≤100
104899075873831,Partido Azul San Pablo,These ads ran without a disclaimer,≤100
164054510913858,Mazatenango Informátivo,These ads ran without a disclaimer,≤100
109323133802939,Neurona,Neurona,≤100
610308529317461,Con Vos,Con Vos,≤100
728099677341714,Romeo Méndez,Romeo Méndez,≤100
107186555559853,"Todos malacatan ""Otto Recinos""",These ads ran without a disclaimer,≤100
104444729065513,Victoria Segovia,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
1575300589428722,Tony Flores Oficial,These ads ran without a disclaimer,≤100
100979089555293,Jose Bedoya,These ads ran without a disclaimer,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
