Page ID,Page name,Disclaimer,Amount spent (NZD)
337477311451,New Zealand Labour Party,NZ Parliamentary Service on behalf of New Zealand Labour Party,≤100
183355881680015,New Zealand National Party,New Zealand National Party,≤100
11870725774,Greenpeace Aotearoa,Greenpeace NZ,≤100
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
116362033529,Amnesty International Aotearoa New Zealand,Amnesty International Aotearoa New Zealand,≤100
37547788323,UNICEF Aotearoa,UNICEF Aotearoa,≤100
106194579030381,Doctors Without Borders / Médecins Sans Frontières NZ,Doctors Without Borders / Médecins Sans Frontières NZ,≤100
110910531830985,David MacLeod for New Plymouth,"David MacLeod, National Party Candidate for the New Plymouth Electorate",≤100
103881760966661,Gen Less,Energy Efficiency & Conservation Authority,≤100
154331724631584,David Seymour,the Parliamentary Service on behalf of ACT New Zealand,≤100
689146908145006,Free Speech Union,Free Speech Union,≤100
175954932952,WWF New Zealand,WWF New Zealand,≤100
105790469112280,Carl Bates for Whanganui,Carl Bates for Whanganui,≤100
110909661534199,The Common Room NZ,The Common Room NZ,≤100
92043134118,ACT,ACT,≤100
341865911020,ASB Bank,ASB Bank Ltd,≤100
109736720527010,Glen Bennett for New Plymouth,NZ Parliamentary Service on behalf of Glen Bennett MP,≤100
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,≤100
105534772373969,NZ News Essentials,NZ News Essentials,≤100
100469685056180,Angela Roberts MP,NZ Parliamentary Service on behalf of Angela Roberts MP,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
103294052679561,Kiwis Backing Farmers,Kiwis Backing Farmers,≤100
104411054853609,Mark Cameron - ACT List MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
123093944890778,Re: News,Re:,≤100
185590638873,NZHL Home Loans / Insurance,NZHL Home Loans / Insurance,≤100
110186134060806,Fairness in Focus,Medicines New Zealand,≤100
123674487757196,New Zealand Nurses Organisation - NZNO,New Zealand Nurses Organisation - NZNO,≤100
100432998389927,Karen Chhour MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
196967540964595,Mindful Money,Mindful Money,≤100
305655596286980,Paul Goldsmith,NZ Parliamentary Service on behalf of Paul Goldsmith MP,≤100
704246323260758,New Zealand Certified Builders Association,New Zealand Certified Builders Association,≤100
101680052558214,Pendulum Life NZ,These ads ran without a disclaimer,≤100
346186225761296,Erica Stanford MP,Erica Stanford MP,≤100
102500959802535,World Vision New Zealand,World Vision New Zealand,≤100
1966234280281774,Brooke van Velden MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
104933318726067,Inspiring Pets Christchurch,Inspiring Pets Christchurch,≤100
417859725433,SAFE,Save Animals From Exploitation Incorperated,≤100
203953359629611,Voice For Life,Voice for Life,≤100
100432998389927,Karen Chhour MP,ACT,≤100
23625700722,Oxfam,Oxfam Aotearoa,≤100
105681068874945,Ag Matters,New Zealand Agricultural Greenhouse Gas Research Centre,≤100
110077017479600,One Sun in the Sky,Ewen Frank Mcqueen,≤100
112431991697294,Animal Justice Party Aotearoa NZ,Animal Justice Party Aotearoa NZ,≤100
111615976995805,Friends of Ukraine,Roman V. Kashpir,≤100
101075384957757,Penny Simmonds MP,Penny Simmonds MP,≤100
1820592608152727,Tim van de Molen MP,Parliamentary Service on behalf of Tim van de Molen - MP for Waikato,≤100
100171345951023,Fridays for Future Tāmaki Makaurau,Fridays for Future Tāmaki Makaurau,≤100
134871109877812,Save the Children New Zealand,Save the Children New Zealand,≤100
10779081371,Green Party of Aotearoa New Zealand,The NZ Parliamentary Service on behalf of the Green Party,≤100
1540232876241171,Wavin Asia Pacific,These ads ran without a disclaimer,≤100
137540437632,Forest & Bird,Forest & Bird,≤100
108148958352704,Travelers Spot,These ads ran without a disclaimer,≤100
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,≤100
