Page ID,Page name,Disclaimer,Amount spent (KES)
223287104715778,Oxfam,Oxfam,239
590244531002882,Hon. Adan Keynan Wehliye,Yusuf Hashi Duale,164
227862171115022,Better4Kenya,W.R.T.H.C LLC (hive),160
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,107
101414459084910,Stephen Munania,Stephen Munania,≤100
102324481269298,Hon. Zamzam Mohammed,Obed Nyang'ai,≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
416904172422226,Ibhm Dos Zic,These ads ran without a disclaimer,≤100
89529786318,Elizabeth Glaser Pediatric AIDS Foundation,These ads ran without a disclaimer,≤100
105737374415391,Sport En Commun,These ads ran without a disclaimer,≤100
326770580739640,Revive Israel Tikkun Global,These ads ran without a disclaimer,≤100
122466425961,Toward Freedom,These ads ran without a disclaimer,≤100
157438094324143,The Nature Conservancy in Africa,These ads ran without a disclaimer,≤100
193342920825918,China News 中国新闻网,These ads ran without a disclaimer,≤100
11055104471,ONE,These ads ran without a disclaimer,≤100
