Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
128692467209771,Visita Cochabamba,Smart Group,≤100
100301178044225,Viralcom,ViralComtv,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
116943271709470,De Tarija Lo Mejor,De Tarija..Lo mejor!!,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
170415917156939,Melania Torrico,These ads ran without a disclaimer,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
103703307823878,Regys Medina,Andres Medina Sotomayor,≤100
738777416145406,The Agam Agenda,These ads ran without a disclaimer,≤100
100860802065599,LyN BioLearning,These ads ran without a disclaimer,≤100
488400941357594,Red Mises América - Mises America Network,These ads ran without a disclaimer,≤100
