Page ID,Page name,Disclaimer,Amount spent (JPY)
1904070096535109,スマート選挙,株式会社センキョ,1465
684161888345926,西日本新聞me,西日本新聞me,777
408265263318884,馬渕 磨理子,These ads ran without a disclaimer,287
164083890435804,佐藤 由美,These ads ran without a disclaimer,280
475681929154100,国連UNHCR協会,国連UNHCR協会,246
114857594957039,Pssluc,These ads ran without a disclaimer,140
107624528747795,パルクール鬼ごっこ,These ads ran without a disclaimer,136
100577859467667,大阪経済大学・社会連携,大阪経済大学・社会連携,≤100
102392041165538,キリンの健康,These ads ran without a disclaimer,≤100
1812425055659979,介護ワーカー,These ads ran without a disclaimer,≤100
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,≤100
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,≤100
105404618222182,Ascent Recordings,Ascent Recordings,≤100
108695458656675,ポジティブの大切さ,These ads ran without a disclaimer,≤100
281777375260988,オッズパーク,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
185422931575190,東京カメラ部,These ads ran without a disclaimer,≤100
112247175047684,社福の学校,These ads ran without a disclaimer,≤100
103543765004220,めちゃコミック - めちゃコミ PR用,These ads ran without a disclaimer,≤100
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,≤100
925768300845377,FOLIO,These ads ran without a disclaimer,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
1962443783866855,Naive3,These ads ran without a disclaimer,≤100
110969055330312,Dinosaur Fight speak,These ads ran without a disclaimer,≤100
114243345021397,Matthew's office株式会社（マシューズオフィス）,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
564573650267528,Abvnyuvmyw yeqtdym gqdtn,These ads ran without a disclaimer,≤100
