Page ID,Page name,Disclaimer,Amount spent (VND)
101996686001834,Phó Giám Đốc Cao Quốc Hưng,These ads ran without a disclaimer,171762
527977187267398,Trung Tâm Ngoại Ngữ Kim Chi Nhơn Trạch,These ads ran without a disclaimer,70313
104241329078503,Đầu Tư Phát Triển Kinh Tế 6.0,These ads ran without a disclaimer,23471
103956025652503,Thế Giới Tài Chính 6.0,These ads ran without a disclaimer,23471
105510788949153,Đầu Tư Tài Chính Mới 5.0,These ads ran without a disclaimer,13144
103403077832667,Hóng Express,Hóng Express,12612
103517282662604,Edu VCCI esp,These ads ran without a disclaimer,4900
104206445765983,Phố Tài Chính,These ads ran without a disclaimer,4112
1507429892822619,BOM Money,BOM Money,2433
105593068924353,Mua Bán BĐS BD BP,These ads ran without a disclaimer,865
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,353
100190251454228,Bình Bán Book,These ads ran without a disclaimer,222
919479674872321,Báo Nghệ An,Báo Nghệ An,170
