Page ID,Page name,Disclaimer,Amount spent (KES)
110408975208360,Talking about matters,Well Made Strategy LLP,291
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,174
1743520282644325,National Security Watch,Peris Wambui Mugi,134
246264109423432,Trending Today KE,Peris Wambui Mugi,≤100
693849871003458,KENYA HOT TODAY,Peris Wambui Mugi,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
569821453410875,Ten Things You Didn't Know,Peris Wambui Mugi,≤100
344115315677504,This Is Laikipia,This Is Laikipia,≤100
1913963825321863,Kenya Insights,Peris Wambui Mugi,≤100
297310574136485,United States Of Kiambu,Peris Wambui Mugi,≤100
909257062769623,Data Speaks,Peris Wambui Mugi,≤100
1692208237695305,Button Badges,George Kingori Warui,≤100
2118376161797721,Business Analytica Kenya,Peris Wambui Mugi,≤100
1759891824069653,The Kenyan Heralds,Peris Wambui Mugi,≤100
2126427410954944,Newspaper Review,Peris Wambui Mugi,≤100
246999515773477,Siasa Lab,Peris Wambui Mugi,≤100
101618851420739,Kenyan Truth Teller,Peris Wambui Mugi,≤100
107300358297687,Statistics Kenya,Peris Wambui Mugi,≤100
749501791796416,Hon. Wakili Njeri Maina,Jane Njeri Maina,≤100
108703681766380,Bottom Up News,Robert Waswa Simiyu,≤100
1506723769658512,Susan Kihika,Susan Kihika,≤100
104067812304113,Genetic Systems,These ads ran without a disclaimer,≤100
100260912543505,Ongea Foundation,These ads ran without a disclaimer,≤100
764443660320802,safe2choose,These ads ran without a disclaimer,≤100
351750911920719,100 Million,These ads ran without a disclaimer,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
10750083165,The Africa Report,These ads ran without a disclaimer,≤100
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100
