Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Freiha,74627
102023711572671,أساس ميديا -  Asas Media,asasmedia,59701
105758000974645,TAQADDOM - تقدم,Taqaddom,59701
1744356319118477,هنا لبنان,هنا لبنان,47288
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,44776
129660230432028,Dr. Toufic Hindi,Toufic Hindi,44776
106197498149118,لبنان الكبير,Grand Lebanon,42917
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,25335
110470091436602,Ici Beyrouth,Ici beyrouth,25208
105319651353770,Jusur,Jusur,14925
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,14925
107698404702208,Alkalima,Alkalima Onlime,14925
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,13881
164472683608068,Act for the Disappeared,ACT for the Disappeared,11343
106821968055687,Leila Dagher,Leila Dagher,≤100
379592699288721,Firas Al Nimri - فراس النمري,These ads ran without a disclaimer,≤100
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
109282494882570,مزيد - Mazid,These ads ran without a disclaimer,≤100
517762121588320,Visit Dubai,These ads ran without a disclaimer,≤100
105535055794455,Taqamena,These ads ran without a disclaimer,≤100
109112633772887,180post,180Post,≤100
978420498967432,العربي 2,These ads ran without a disclaimer,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
104093387800328,مركز بيروت للاخبار,مركز بيروت للاخبار,≤100
