Page ID,Page name,Disclaimer,Amount spent (JPY)
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,523
1904070096535109,スマート選挙,株式会社センキョ,277
110688851071019,泉谷きゅうま・由利本荘市議会議員,泉谷きゅうま後援会,194
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,175
108136530968730,おねがい社長！,These ads ran without a disclaimer,144
475681929154100,国連UNHCR協会,国連UNHCR協会,109
1812425055659979,介護ワーカー,These ads ran without a disclaimer,≤100
281777375260988,オッズパーク,These ads ran without a disclaimer,≤100
315230861842835,ブックライブ,These ads ran without a disclaimer,≤100
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
552369508126050,GREEN FUNDING,These ads ran without a disclaimer,≤100
256504371891671,the-issues.jp,the-issues.jp,≤100
108695458656675,ポジティブの大切さ,These ads ran without a disclaimer,≤100
185422931575190,東京カメラ部,These ads ran without a disclaimer,≤100
676873696061766,ブレインコントロールコーチ　荒井隆秀,ブレインコントロールコーチ　荒井隆秀,≤100
101620186107874,Jun Matsuzaki,These ads ran without a disclaimer,≤100
609778269113078,ブルーファーム,These ads ran without a disclaimer,≤100
103480195934384,ふりホ（スタジオアリス）,These ads ran without a disclaimer,≤100
115247946520017,電波オークションを実現する会,電波オークションを実現する会,≤100
108058862340964,小手川隆 BNF,These ads ran without a disclaimer,≤100
108645918816265,Bright finance【株式投資・高配当】,These ads ran without a disclaimer,≤100
104181615751980,Simmons Antwon,These ads ran without a disclaimer,≤100
