Page ID,Page name,Disclaimer,Amount spent (VND)
122679611220006,Elmich Việt Nam,These ads ran without a disclaimer,43865
108856728563472,Phạm Văn Thanh,These ads ran without a disclaimer,26167
104766922398282,Lương Y - Phạm Văn Thanh,These ads ran without a disclaimer,15519
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,8140
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,5373
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,4374
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,4159
1792713837616889,Viện Thẩm Mỹ SIAM Thailand,These ads ran without a disclaimer,3601
103497027790225,Fonos,These ads ran without a disclaimer,3532
102087689530778,Phạm Văn Thanh - Chữa Dứt Điểm Xương Khớp,These ads ran without a disclaimer,1732
101771959074940,"Kẹo Lạc Hồng - Đặc Sản Tiên Yên, Quảng Ninh",These ads ran without a disclaimer,644
101238282600816,Phụ tùng ô tô Auto,These ads ran without a disclaimer,528
108685817326606,Truther Piece Official,These ads ran without a disclaimer,≤100
106842858489193,Cooking Center - Restaurant Game,These ads ran without a disclaimer,≤100
103793018450481,Phạm Văn Thanh - Lào Cai 0973511926,These ads ran without a disclaimer,≤100
106016755598424,Nguồn Thu Nhập Ổn Định - Đầu Tư 5.0,These ads ran without a disclaimer,≤100
105310469026814,Nhật Bản Chờ Tôi Nhé,These ads ran without a disclaimer,≤100
