Page ID,Page name,Disclaimer,Amount spent (NGN)
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,22659
102823605038626,Phoenix Relations,Phoenix Relations,2323
126460284139483,Nigerianeye,NigerianEye,923
105756478574505,Stears,Stears,771
163415157011050,Elevation NG,The Elevation Church,366
100483822974503,PETER obi for presidency,These ads ran without a disclaimer,206
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,173
903423006458068,Orodata Science,Orodata Science,165
116248814706806,Vote4climateng,Adebiyi Agnes,114
100202924924063,Page 36,Page 36,≤100
106900875202419,Newsflow.com.ng,newsflow,≤100
1598205703573433,Senator Uba Sani,Uba Sani Media,≤100
112690837245787,Newsrand,Newsrand,≤100
331985171374192,Catch Them Young Community Initiative,Philemon Nwakile,≤100
101869379342374,Queen Lillian Adewole Adebayo,Umari Ayim,≤100
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,≤100
113837894952737,Earnlike_favour,These ads ran without a disclaimer,≤100
144607848957101,Hon. Segun Olulade,Hon. Segun Olulade,≤100
104180761873736,Massive Entertainment.ng,Massive Entertainment,≤100
108300928112742,234 Intel,234 Intel,≤100
167460238195997,iam__youngmoney,These ads ran without a disclaimer,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
878141452335886,The Hope For Nigeria,Kerry Kenu,≤100
114009474939343,Hon. Collins Ezenwa Ilo,Collins Ezenwa Ilo,≤100
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,≤100
474949016032212,Akin Fadeyi Foundation,Akin Fadeyi Foundation,≤100
771106852965357,Onyedika George Nnadozie,Onyedika George Nnadozie,≤100
221562284568134,Kingphemmy-Manofpeace,Kingphemmy-Manofpeace,≤100
1341803672502312,Xpress Gist,These ads ran without a disclaimer,≤100
1924396441113309,Onogwu Muhammed,Martins Onuorah,≤100
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,≤100
465413003994573,Dataphyte,Dataphyte,≤100
100142311944296,esimajemite,These ads ran without a disclaimer,≤100
118749776588867,It's Tunna beat,These ads ran without a disclaimer,≤100
110972745023881,Lahot Comedy,These ads ran without a disclaimer,≤100
103900882538425,Sally Awazi Haruna,These ads ran without a disclaimer,≤100
100549389203400,Joy Online Radio/Tv,These ads ran without a disclaimer,≤100
100187592917511,Thomas Godwin Zamfara,These ads ran without a disclaimer,≤100
106798168607829,apt.Response,These ads ran without a disclaimer,≤100
108278551466746,Nonibest Nwa Enugu,These ads ran without a disclaimer,≤100
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,≤100
112372781761085,Abibat Mogaji Beneficiaries Vanguard 4 BAT,Odunbaku Sodiq Adekunle,≤100
107255465512307,Cynthia Chinelo,These ads ran without a disclaimer,≤100
341341516013890,Funnybro entertainment,These ads ran without a disclaimer,≤100
104643788589617,Adaora,These ads ran without a disclaimer,≤100
104463839200172,Mbata Chika,These ads ran without a disclaimer,≤100
382672421842823,Abuja International Housing Show,Abuja International Housing Show,≤100
101317846116101,Cloud9trends,These ads ran without a disclaimer,≤100
111301094973833,Nays Blog,These ads ran without a disclaimer,≤100
670212630362467,Oseremen's Creative HUB,These ads ran without a disclaimer,≤100
106271385452742,Frontline TV,Shaakaa Victor,≤100
100805445941031,Casper crew,These ads ran without a disclaimer,≤100
103663411408578,moyosoreoluwae,These ads ran without a disclaimer,≤100
108726385473170,Ebiznollytv,These ads ran without a disclaimer,≤100
102334942665001,realafolabii,These ads ran without a disclaimer,≤100
107444342282249,Dog Rescue Foundation,These ads ran without a disclaimer,≤100
255109551224188,YoBella Kids Zone Ltd,These ads ran without a disclaimer,≤100
107696378036959,Office of the SSA to the Bayelsa State Governor on Tourism Development,Tamaramiebi Abiri,≤100
1468589410064454,Goodnews World Evangelical Ministry  -GWEM,These ads ran without a disclaimer,≤100
802090139805877,Tony Marioghae,These ads ran without a disclaimer,≤100
107198652257983,King_Kosrich,These ads ran without a disclaimer,≤100
109012388205370,busybeessisters,These ads ran without a disclaimer,≤100
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,≤100
102395884844650,CAPPA,Corporate Accountability and Public Participation Africa,≤100
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
29206219873,U.S. Mission Nigeria,U.S. Mission Nigeria,≤100
1744066139231173,Princess Josie Update page,These ads ran without a disclaimer,≤100
1407101292883562,Myke Ikoku,These ads ran without a disclaimer,≤100
110049150761747,LETS FIX It,These ads ran without a disclaimer,≤100
110808857137968,Marilyn Okowa-Daramola,Marilyn Okowa-Daramola,≤100
311013796228118,Sowore Support Group Bayelsa,Sowore Support Group Bayelsa,≤100
114497394061669,Http.Naija100,Http.Naija100,≤100
102714259341000,ScarFace TV,These ads ran without a disclaimer,≤100
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,≤100
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,≤100
112555955095057,stateofthynation tv,These ads ran without a disclaimer,≤100
