Page ID,Page name,Disclaimer,Amount spent (USD)
2203062473277338,Gobierno Provincial de Orellana,Gobierno Provincial de Orellana,≤100
339660569555689,Presidencia de Ecuador,Presidencia de Ecuador,≤100
148963240630570,Tomas Zevallos,Tomás Tupacyupanqui Zevallos Vera,≤100
857378244370245,BanEcuador,BanEcuador,≤100
49746516611,Asamblea Nacional del Ecuador,Asamblea Nacional de Ecuador,≤100
81089852182,U.S. Embassy Ecuador,Embassies: U.S. Embassy Ecuador,≤100
108657847619569,Goberna Ecuador,Goberna Ecuador,≤100
171870950030850,Teodoro Gallegos Salem,Benigno Teodoro Gallegos Salem,≤100
101056676141616,Asesoría Política - Goberna Ecuador,Goberna Ecuador S.A.S,≤100
108608595482399,Podemos Elegir,La Incre S.A.,≤100
129892680011295,Educatics - Centro de Capacitación,Educatics,≤100
2221570604786246,Primicias,Primicias,≤100
111310177841570,Dr. Marcos Molina,Marcos Molina Jurado,≤100
757601161291587,Veronica Calderón,Teresa Veronica Calderon Quiroz,≤100
104272002645988,Radio Sucre 700AM,Radio Sucre,≤100
104471412393521,Jefatura Política Huaquillas,These ads ran without a disclaimer,≤100
101318286168107,La Posta Cuenca,La Posta,≤100
1025791137510876,Juan Fernando Flores,Juan Fernando Flores Arroyo,≤100
367469294079193,Betty Romero Tituaña,Betty del Rosario Romero Tituaña,≤100
2051067445198623,APLANET,These ads ran without a disclaimer,≤100
1823807254333065,Soy Más País,These ads ran without a disclaimer,≤100
