Page ID,Page name,Disclaimer,Amount spent (VND)
109874745174543,Vàng Bạc Kim Ngọc Anh,These ads ran without a disclaimer,8355
104766922398282,Lương Y - Phạm Văn Thanh,These ads ran without a disclaimer,5774
120751841013715,Lương Y Phạm Văn Thanh - Điều Trị Dứt Điểm Bệnh Dạ Dày,These ads ran without a disclaimer,3062
111844498418265,Susong,These ads ran without a disclaimer,1486
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,1061
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,573
109385691839,Alpha Books,These ads ran without a disclaimer,512
166364086906573,Tôi Yêu Xe,These ads ran without a disclaimer,250
108685817326606,Truther Piece Official,These ads ran without a disclaimer,≤100
111589097122630,Quốc Tuấn,These ads ran without a disclaimer,≤100
305672093215358,Vietnamnet.vn,These ads ran without a disclaimer,≤100
107450548752811,Đầu Tư Tạo Thu Nhập Mỗi Ngày,These ads ran without a disclaimer,≤100
