Page ID,Page name,Disclaimer,Amount spent (USD)
119491121146647,Jan Topic,Jan Topic Feraud,609
101275684769428,Luisa González,Luisa González,175
105249784585621,Steven Ordóñez,Steven Ordóñez,160
105084748054409,Carlos Rodríguez,Carlos Rodríguez,117
119491121146647,Jan Topic,Jan Topic,103
115012276965624,Daniel Noboa  Azin,Daniel Noboa Azin,≤100
358358521018882,Fernando Villavicencio,Fernando Villavicencio,≤100
129803967052432,Consejo Nacional Electoral del Ecuador,Consejo Nacional Electoral del Ecuador,≤100
106737834226020,José Becerra,José Becerra,≤100
414870045193995,Ministerio de Salud Pública,Ministerio de Salud Pública,≤100
601440219879486,YASunidos,La Incre S.A.,≤100
102319402438383,Eduardo Sánchez S.,Eduardo Sánchez S.,≤100
2069422096530873,Yaku Perez Guartambel,Yaku Perez Guartambel,≤100
104807569330126,Petter Armijos,Pachakutik,≤100
1862876814004156,Diego Salas B.,Diego Salas B.,≤100
1087719958034784,Quiteñisimo,Quiteñisimo,≤100
857378244370245,BanEcuador,BanEcuador,≤100
108045805711428,Yasuní Sí Y Punto,These ads ran without a disclaimer,≤100
343584129176395,La Posta,La Posta,≤100
106004672585682,,SM Marketing,≤100
115104083668107,Xavier Hervas,Xavier Hervas,≤100
301871776499774,Ecuador Noticias,Ecuador Noticias,≤100
43880852708,Amnistía Internacional Américas,These ads ran without a disclaimer,≤100
209065875915563,Dr. Joffre Lara Hidalgo,Dr. Joffre Lara Hidalgo,≤100
25682593229,Movimiento Construye-Lista 25,Movimiento Construye-Lista 25,≤100
476850388992423,Tecnológico Universitario Rumiñahui,Tecnológico Universitario Rumiñahui,≤100
131714990799734,Emarkets,Agencia Emarkets,≤100
103931802768102,Erika Paredes,Desenchúfate,≤100
715439531858106,María Luisa Moreno Intriago,María Luisa Moreno Intriago,≤100
116642921467612,Tamia Quinatoa,Tamia Quinatoa,≤100
1523101857947814,Antonio Sola,Antonio Sola,≤100
108657847619569,Goberna Ecuador,Goberna Ecuador,≤100
195488207272178,Ciudadanía y Desarrollo,Ciudadanía y Desarrollo,≤100
103203195624221,Elsa Guerra Rodríguez,Elsa Guerra Rodríguez,≤100
101056676141616,Asesoría Política - Goberna Ecuador,Goberna Ecuador S.A.S,≤100
216400182193128,Cira Fernández,Cira Fernández,≤100
102597265032909,Eleana Romero,Eleana Romero,≤100
106350569185565,Villavicencio presidente,Ecuador Valiente,≤100
104792105924236,Enfoke tv,Enfoke tv,≤100
116050804879404,Somos Patria,Somos Patria,≤100
115792801505373,ACNUR Ecuador,ACNUR Ecuador,≤100
110277778769505,Sixto Parra Tovar,These ads ran without a disclaimer,≤100
101233041324639,JRE Ecuador,JRE Ecuador,≤100
882997898702399,Jorge Morocho,Jorge Morocho,≤100
120138160331599,EDUCATICS,EDUCATICS,≤100
109593661845939,Naranjito News,Naranjito News,≤100
101576971659055,Carlos Vera Es Manabí,Carlos Vera Es Manabí,≤100
400106994113819,Cesuma,These ads ran without a disclaimer,≤100
114391501682245,Marino Nicolás Paladines Córdova,Marino Nicolás Paladines Córdova,≤100
103942098831797,Andrés Campaña Remache,Andrés Campaña Remache,≤100
103744252779599,Luz Marina Vega,Luz Marina Vega,≤100
625363484617567,Data Goat,Data Goat,≤100
105539772365757,Mentordemy,Mentordemy,≤100
108458721050072,Andrea Rivadeneira,Andrea Rivadeneira,≤100
103751408286385,Maria Elena Brunes Asambleista,Maria Elena Brunes Asambleista,≤100
409916085753950,Guillermo Celi,Guillermo Celi,≤100
107159237567477,Observatorio al Financiamiento de la Política Ecuador,Ciudadanía y Desarrollo,≤100
1203761619721200,Ecuador Chequea,Ecuador Chequea,≤100
105015712523954,,Tierra Digital,≤100
590390574442658,Juan Sid,Juan Sid,≤100
779788855474670,Ambato Noticias,Ambato Noticias,≤100
114563290463943,Coraje Civil,Coraje Civil,≤100
108860892256272,Reto 33 Imbabura,Reto 33 Imbabura,≤100
105529554361824,Capacitaciones Médicas Samedi,These ads ran without a disclaimer,≤100
1852263068334220,Isabel Vargas,Isabel Vargas,≤100
163481690342750,Raúl Zambrano,Raúl Zambrano,≤100
101680138403958,Revolución Fluminense,Revolución Fluminense,≤100
105762035946046,,Walter Salazar Aguirre,≤100
122125257549513,Entretenimiento Ala Carta,These ads ran without a disclaimer,≤100
172696219573876,Comité Empresarial Ecuatoriano-CEE,These ads ran without a disclaimer,≤100
102738059270711,Plastileben Variedades,These ads ran without a disclaimer,≤100
318511172029411,Observatorio Anticorrupción Ecuador,Fundación Ciudadanía y Desarrollo,≤100
339249519831978,Best Energy Services,These ads ran without a disclaimer,≤100
384252628801937,Otto Sonnenholzner,Otto Sonnenholzner,≤100
111979235195228,SaludPública247.com,These ads ran without a disclaimer,≤100
697016217041901,Esteban Torres Cobo,Esteban Torres Cobo,≤100
