Page ID,Page name,Disclaimer,Amount spent (EUR)
32984679070,Greenpeace Österreich,Greenpeace Österreich,≤100
162282402150706,exxpress.at,web eXXpress Medien Holding GmbH,≤100
36714973506,VIER PFOTEN,VIER PFOTEN,≤100
59212737281,UNICEF Österreich,UNICEF Österreich,≤100
1977684662509834,Herbert Kickl,FPÖ,≤100
1660071144087431,Karl Nehammer,Volkspartei,≤100
104349791806207,Neue Zeit Burgenland,Neue Zeit,≤100
21759893033,Die Grünen,Die Grünen,≤100
237290919634390,SPÖ Burgenland,SPÖ Burgenland,≤100
120078214745250,FREDA,FREDA - Die Grüne Zukunftsakademie,≤100
136345101209,VGT Austria,VGT Austria,≤100
63702522062,WWF Austria,WWF Österreich,≤100
153442544768108,Die Chemie,FCIO,≤100
205710866133426,klimaaktiv,"Bundesministerium für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie (BMK)",≤100
375211826377606,SPÖ Eisenstadt,SPÖ Eisenstadt,≤100
102944916443666,Diakonie Österreich,Diakonie gGmbh,≤100
105798936110114,SalzburgMilch,SalzburgMilch GmbH,≤100
20236828906,BIBER,BIBER,≤100
1710615845922139,Gewerbliche Dienstleister OÖ.,WKOÖ - Gewerbliche Dienstleister Oberösterreich,≤100
104525294314108,Wärme aus Holz,Österreichischer Biomasse-Verband,≤100
111997548180657,Materie,NEOS Parlamentsklub,≤100
105105791448977,Fakt&Faktor,Vereinigung der Österreichischen Industrie,≤100
404854003180243,Zukunft Grünes Gas,Zukunft Grünes Gas,≤100
1945277729020140,Barbara M. Thaler,Barbara Thaler,≤100
226524850754047,Diözese St. Pölten,Diözese St. Pölten,≤100
334450355818,KEBA,KEBA,≤100
179085222154531,ÖGB,ÖGB,≤100
143074097483,SOS-Kinderdorf Österreich,SOS-Kinderdorf Österreich,≤100
138841296768817,ummadum,ummadum Service GmbH,≤100
66095458281,Mario Kunasek,FPÖ Steiermark,≤100
364093897023468,FSG - Fraktion Sozialdemokratischer GewerkschafterInnen,FSG,≤100
312134126182731,Arbeit&Wirtschaft Magazin,Arbeit&Wirtschaft Magazin,≤100
775927662448050,NEOS Kärnten,NEOS Kärnten,≤100
460710870691635,Kommunal,Kommunal,≤100
30925241455,Amnesty International Austria,Amnesty International Österreich,≤100
101851058454164,Wald4Leben,Wald4Leben GmbH,≤100
118665682807424,Moment Magazin,Momentum Institut,≤100
103606522565139,Oecolution Austria,OEcolution Austria - Initiative zur Förderung nachhaltiger Standortentwicklung,≤100
2086166461630977,Verkehrswirtschaft Österreich,Bundessparte Transport und Verkehr Wirtschaftskammer Österreich,≤100
2310128509031134,Robert Hergovich,SPÖ Landtagsklub Burgenland,≤100
271436408372,Die Transporteure,Fachverband Güterbeförderung,≤100
145146972927688,Wissensministerium,Wissensministerium,≤100
555175241187633,Siemens Österreich,Siemens Österreich,≤100
456681887737163,Arbeit&Wirtschaft Blog,Arbeit&Wirtschaft Blog,≤100
