Page ID,Page name,Disclaimer,Amount spent (COP)
109543151825317,Contigo Montañita,Tuto Gonzalez,21734
796134277395174,Luis Francisco Ruiz Aguilar,Luis Francisco Ruiz Aguilar,9415
105788042199348,James Urrego,Tuto Gonzalez,4334
1147318942107929,Todos Somos Una,DEBRAIN LLC,1995
1766366823576506,La Paz Querida,La Paz Querida,1536
1119413181474050,El Avispero Mov,Movilizatorio,1326
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,1042
643513979193133,Unidos por Beatriz,Neuma,1019
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,1011
179003239458192,Jorge Humberto Rangel,Jorge Rangel,562
923399918049853,Alcaldía de San Agustín,Luis Fernando Llanos Pabon,525
148553182705913,Claudia Andrade Barrancabermeja Libre,Sebastian Giral Gomez,457
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,443
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,386
407615769604377,Mutante,Fundación Mutante,337
1699094717042360,Tania Fernández Sánchez,Tania Fernández Sánchez,299
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,230
2203948933156649,Oriana Zambrano Montoya,Oriana Teotiste Zambrano Montoya,194
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,158
838927469815494,Diana Diago,Diana Marcela Diago,131
106892197676696,Pedro León Martínez,Pedro León Martínez Sánchez,128
1102089866560913,Boyacá Noticias,Diego Alexander Perez Sanabria,106
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,105
328788654224284,JuancamiloNews,Juan Camilo Jaramillo Ospina,≤100
104225931872147,Canal 6 Fusagasugá,Camilo Andres Nieto Poveda,≤100
1622001728047397,Harman Alcalde,Harman Alcalde,≤100
835710939898329,Paulina Aguinaga,Paulina Aguinaga,≤100
1529335724037224,Aeropuerto del Café,INTUAL,≤100
515010172233659,Alvaro Mantilla,Alvaro Mantilla,≤100
33735247931,Néstor Brugés,Néstor Brugés,≤100
1242864402475742,BC Noticias,Oscar Javiar Bayona Villada,≤100
110095518587579,Verdad & Pruebas,Verdad & Pruebas,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
957315377742375,Pollo Solano,Mario Luis Solano Lizcano,≤100
446016199240073,SERGIO MENDOZA,Sergio Mendoza,≤100
333652197285167,Jorge Ramírez,Jorge Hernan Ramirez Barreto,≤100
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,≤100
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,≤100
100481338357144,Comunas de Medellin,Comunas de Medellin,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
275606287530,CEMEX,These ads ran without a disclaimer,≤100
101090099546806,greenlybachue,These ads ran without a disclaimer,≤100
