Page ID,Page name,Disclaimer,Amount spent (KES)
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,290
100835685957727,PRO PEACE KENYA,Brenda Kananu,141
1793544260969494,Hon. Cecily Mbarire MGH,Hon. Cecily Mbarire MGH,121
101821255334402,HON. Machua Waithaka Kiambu MP,Tevin Muiruri,≤100
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,≤100
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
108356805083093,Supa Farm Kenya,These ads ran without a disclaimer,≤100
116694691349998,The Audrey Golf Resort,These ads ran without a disclaimer,≤100
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100
168108886585073,Sustainable Energy for All,These ads ran without a disclaimer,≤100
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100
100627069630168,Cecília Martins,These ads ran without a disclaimer,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
