Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,3393
103621869176207,Angela Romero - La Revolución del Amor,These ads ran without a disclaimer,989
102084562479533,Digital506,Digital506,813
1599595763404823,Danny Vargas Diputado,Danny Vargas Diputado,131
102643532445938,Ada Acuña - Diputada,Jacqui Solano,102
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
113884784953956,valentinonarraciones,These ads ran without a disclaimer,≤100
105336055090792,Luisa Chimá,These ads ran without a disclaimer,≤100
107952565612386,Academia de Técnicos Profesionales,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
