Page ID,Page name,Disclaimer,Amount spent (CLP)
112089607203762,Consejo del Salmón,Consejo del Salmón,11581
580663538777736,Consejo Minero,Feedback Comunicaciones,9902
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,7003
103527991214141,Cero DICOM,Cero Dicom,2600
1548643738480723,Asistencia Deudores,Asistencia Deudores,2562
78239901502,Diario Financiero,Grupo DF,2482
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,2147
104189318481439,Minería y Futuro,Mineria y Futuro,1654
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,1386
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,1332
109528705408416,Eduardo Castro Ríos - Consejero Constitucional,Giovanni Riffo,1252
130550720303550,DuocUC,Duoc UC,827
103030962615298,Chile YAAC,Chile YAAC,814
184630646453529,Ramón Espinoza x Frutillar,Ramón Espinoza,692
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,622
228557190541436,BancoEstado,These ads ran without a disclaimer,472
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,380
105216102185508,Cvr_abogados,Cvr_abogados,223
296788774501964,Cote Rebolledo CM,These ads ran without a disclaimer,217
435283973477326,DER Ediciones,These ads ran without a disclaimer,206
108557574347706,Fundación Conecta Mayor,Fundación Conecta Mayor,165
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,151
103866015917333,KM Abogada,These ads ran without a disclaimer,127
391942677830037,Henry Leal Bizama,Henry Leal Bizama,126
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,126
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,121
104817242476208,Raku Consultores,"Sociedad De Asesorías, Consultorías y Capacitaciones RAKU SpA",≤100
105896849068225,Great job,These ads ran without a disclaimer,≤100
102571976107819,el_tren_corporacion_,These ads ran without a disclaimer,≤100
108109118275648,Sandra Beltrami,These ads ran without a disclaimer,≤100
101399696145733,Kelly Córdoba,These ads ran without a disclaimer,≤100
604257993064946,Axionate Chile,These ads ran without a disclaimer,≤100
11317582410,El Repuertero,MiVoz.cl,≤100
980724628611383,GayDatos Guía Turismo Lgtb De Latinoamérica,These ads ran without a disclaimer,≤100
572246629509769,Expo mascotas y animales,These ads ran without a disclaimer,≤100
1434475783438153,Magical,These ads ran without a disclaimer,≤100
114622924012704,vector_clothing84,These ads ran without a disclaimer,≤100
211625929000469,Jaime Escudero,Jaime Escudero,≤100
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,≤100
747420075340256,El Agricultor Primero,These ads ran without a disclaimer,≤100
109840085376160,Grítalo Culona,These ads ran without a disclaimer,≤100
187686168544096,Praderas de Frutillar,These ads ran without a disclaimer,≤100
519913211416574,Life Thru My Hazel Eyes,These ads ran without a disclaimer,≤100
104211995857976,vegan_metal,These ads ran without a disclaimer,≤100
101163591558152,PTC Therapeutics SAM,These ads ran without a disclaimer,≤100
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,≤100
2028717237144383,ÉCCOLE CL,These ads ran without a disclaimer,≤100
2535216276502759,Beeok,Beeok,≤100
311431722397745,Unión Integral y Democrática de todos los pueblos-MID,These ads ran without a disclaimer,≤100
