Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,1764
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,395
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,392
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,198
573559522797177,Flokkur fólksins,Flokkur Fólksins,173
137524753533383,Miðflokkurinn,Miðflokkurinn,168
276274722490886,Alþýðusamband Íslands - ASÍ,Alþýðusamband Íslands - ASÍ,114
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,≤100
152804904889,Samfylkingin,Samfylkingin,≤100
157073914303469,Stjórnarskrárfélagið -The Icelandic Constitution Society,Stjórnarskrárfélagið,≤100
