Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Leonel Aníbal Quiñónez Aguilar,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
856012741442139,Ipas LAC,NEUMA,≤100
123928580986363,Ministerio de Trabajo y Previsión Social,Ministerio de Trabajo y Previsión Social,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
191866540866722,Elecciones Infantiles,Fundación Elecciones Infantiles de Centroamérica,≤100
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
856012741442139,Ipas LAC,These ads ran without a disclaimer,≤100
112946718082833,UNE El Estor Izabal,These ads ran without a disclaimer,≤100
1630952833827354,Armando Castillo,These ads ran without a disclaimer,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
