Page ID,Page name,Disclaimer,Amount spent (KES)
100835685957727,PRO PEACE KENYA,Brenda Kananu,152
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,150
40775064593,Microsoft Cloud Partner Program,These ads ran without a disclaimer,125
110408975208360,Talking about matters,Well Made Strategy LLP,121
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,≤100
1727289200726711,Search for Common Ground Kenya,Dominick Mwambui,≤100
749501791796416,Hon. Wakili Njeri Maina,Jane Njeri Maina,≤100
693849871003458,KENYA HOT TODAY,Peris Wambui Mugi,≤100
2118376161797721,Business Analytica Kenya,Peris Wambui Mugi,≤100
115460141448310,Kithure Kindiki Supporters,Robert Waswa Simiyu,≤100
108703681766380,Hustler Media,Robert Waswa Simiyu,≤100
101934352825696,hotel_boulevard,These ads ran without a disclaimer,≤100
691631977553277,Nakuru County Government - Official,Martin Gicinga Macharia,≤100
1743520282644325,National Security Watch,Peris Wambui Mugi,≤100
1692208237695305,Button Badges,George Kingori Warui,≤100
110973434544853,Nakuru City News,Samuel Mwangi,≤100
1506723769658512,Susan Kihika,Susan Kihika,≤100
102716947903015,MIKE DANSTON EGH.,Mike Danston Cbs,≤100
166444740431152,"Hon Faith Wairimu Gitau, Mamii mwega wa Nyandarua.",These ads ran without a disclaimer,≤100
1515909005308067,"Discover Nanjing, China",These ads ran without a disclaimer,≤100
156788224389897,University of Toronto Scarborough (UTSC),These ads ran without a disclaimer,≤100
107776238886660,BatteryLand,These ads ran without a disclaimer,≤100
1617753965111540,Oil and Gas World/Oil Sands Strong,These ads ran without a disclaimer,≤100
10423517786,Harvard Business Review,These ads ran without a disclaimer,≤100
