Page ID,Page name,Disclaimer,Amount spent (JPY)
684161888345926,西日本新聞me,西日本新聞me,6220
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,995
1904070096535109,スマート選挙,株式会社センキョ,774
102452195938490,柴田英樹,柴田英樹,497
475681929154100,国連UNHCR協会,国連UNHCR協会,162
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,139
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,≤100
450923665041182,めちゃコミック（めちゃコミ）,These ads ran without a disclaimer,≤100
738107079610782,Yomjom,These ads ran without a disclaimer,≤100
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,≤100
103914976352692,選挙ドットコム,イチニ株式会社,≤100
100687931838617,工務店ミュージアム,These ads ran without a disclaimer,≤100
1407941346087379,自民党遊説局,自民党遊説局,≤100
1328197543934933,手話フレンズ,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,≤100
107882464376081,九州地域間連携推進機構株式会社,These ads ran without a disclaimer,≤100
