Page ID,Page name,Disclaimer,Amount spent (BOB)
195933611171149,Eva Copa,Teclea,217
102536645161497,Pierre Chain - C O N C E J A L,Pierre Chain - C O N C E J A L,≤100
101029268584854,José Carlos Sánchez Verazaín,Boris Christian Lehm Murillo,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
109201057318552,JCSV,Fernando Omar Rosales Perez,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
113795884973581,Posgrado UPEA,Luis Alejandro Urrutia Monrroy,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
190739455190659,Molly Saldaña,Molly Margarita Saldaña Araujo,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
1947703858861720,Mayra Zalles - Diputada,Mayra Ingrid Zalles Trigo,≤100
103466912684381,Reforma Judicial SCZ,JMS.COM.BO,≤100
102196065676160,Prof. Julio Cesar Justiniano - Dogo Concejal,Prof. Julio Cesar Justiniano - Dogo Concejal,≤100
120517767640780,Elecciones Cotel 2023 - Alfredo Salazar,These ads ran without a disclaimer,≤100
636958269681223,Mauricio Lea Plaza P.,Mauricio Adolfo Lea Plaza Peláez,≤100
260411577472305,Revista Humboldt,These ads ran without a disclaimer,≤100
68115033929,Consejo de Redacción,These ads ran without a disclaimer,≤100
107859531028108,Sociedad Boliviana del Charango Filial La Paz,These ads ran without a disclaimer,≤100
158644819154,EarthRights International,These ads ran without a disclaimer,≤100
107996315091233,月旦港事,These ads ran without a disclaimer,≤100
109753348739502,Ocho pe eme,These ads ran without a disclaimer,≤100
109755664976719,Ginger's Notebook,These ads ran without a disclaimer,≤100
458248597966121,Economy,Economy,≤100
188890111132385,Oxford Academic (Oxford University Press),These ads ran without a disclaimer,≤100
