Page ID,Page name,Disclaimer,Amount spent (VND)
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,30620
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,22638
104277982758362,Phát Triển Kinh Tế Mới,These ads ran without a disclaimer,9436
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,7990
118828961151139,Trung Tâm Nhân Giống F1,These ads ran without a disclaimer,7223
108213235300856,Hợp Tác Thành Công,These ads ran without a disclaimer,2147
115336071476620,Định Hướng Tương Lai,These ads ran without a disclaimer,1680
102588492909916,Tài chính kinh Tế thông minh,These ads ran without a disclaimer,1090
306708119852177,Hncmua.com,These ads ran without a disclaimer,170
108155738987630,Open Innovation Day - OID,These ads ran without a disclaimer,161
100715439774571,Phát Triển Tương lai Mỗi Ngày,These ads ran without a disclaimer,≤100
114203975049983,Lương Y Phạm Văn Thanh-0795026778,These ads ran without a disclaimer,≤100
113399258473117,Người Tốt - Lương Y Phạm Văn Thanh - Chữa Dứt Điểm bệnh Dạ Dày Đại Tràng,These ads ran without a disclaimer,≤100
105515074184507,Xưởng Túi Da,These ads ran without a disclaimer,≤100
