Page ID,Page name,Disclaimer,Amount spent (BAM)
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
197596636939679,tacno.net,Tacno.net,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
109652028193268,Revizije info,Revizije info,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
711227835645999,Judo Klub Borsa Mostar,These ads ran without a disclaimer,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
112724472142155,Pomak Bihać,Pokret za Modernu i Aktivnu Krajinu POMAK,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
147315858633088,Istinomjer,Istinomjer,≤100
106460785543001,Business Ombudsman Initiative in BiH,West East Forum for Ethics and Compliance,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
102437165128755,Anel Ibeljić,Anel Ibeljic,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
107158445278300,ŽIVOT Stranka,Dražen Ivanović,≤100
107094724901503,Nenad Prodanović,Nenad Prodanovic,≤100
337725349603704,Infohouse,Fondacija INFOHOUSE,≤100
1587313088233587,Ideagen,These ads ran without a disclaimer,≤100
1302059039869141,Ala Fekra,These ads ran without a disclaimer,≤100
207268042645317,Macquarie Group,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
284370804968723,"Croatian service, China radio International",These ads ran without a disclaimer,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100
