Page ID,Page name,Disclaimer,Amount spent (LBP)
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,7599
1428873024044736,المدن - almodon,المدن - almodon‎,6079
1438703606372190,Elham Said Freiha,Elham Freiha,6079
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,4559
106197498149118,لبنان الكبير,Grand Lebanon,3040
1744356319118477,هنا لبنان,هنا لبنان,1854
107800617419717,MYKA Foundation,Elie M. ElHelou,1520
109112633772887,180post,180Post,1520
315674838549529,Al Jadeed,Al Jadeed TV,1520
110470091436602,Ici Beyrouth,Ici beyrouth,1246
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,699
107698404702208,Alkalima,Alkalima Onlime,502
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
210927869316790,Mohamad Shaker Kawas - محمد شاكر القواس,Mohammed Agha,≤100
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,≤100
761407760663758,Alberta Muslims Social Association AMSA,These ads ran without a disclaimer,≤100
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,≤100
146913806776,Paul Abi Rached بول أبي راشد,These ads ran without a disclaimer,≤100
102023711572671,أساس ميديا -  Asas Media,asasmedia,≤100
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,≤100
