Page ID,Page name,Disclaimer,Amount spent (LBP)
316674545036384,SKeyes Center for Media and Cultural Freedom,SK_Eyes,89552
1428873024044736,المدن - almodon,المدن - almodon‎,72836
1438703606372190,Elham Said Freiha,Elham Said Freiha,59701
394633411339696,fiftyfiftylb,FiftyFiftylb,44776
154029261310643,LADE,LADE,32985
141657695852214,لبنان الكبير,لبنان الكبير,32090
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,29851
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,27761
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,20746
107698404702208,Alkalima,Alkalima Onlime,18209
116141051407408,Amin Salam,Amin Salam,17602
110470091436602,Ici Beyrouth,Ici beyrouth,14925
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,14925
102672531482527,Ihab Matar - إيهاب مطر,AW,14925
230720990840290,Safaa Darwich - صفاء درويش,Safaa Darwich - صفاء درويش,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
1943538325932547,Sharks Creators,Sharks Creators SARL,14925
102023711572671,أساس ميديا -  Asas Media,Asas Media,14925
117345834653901,This is Beirut,This is Beirut,14925
105319651353770,Jusur,Jusur,14925
1744356319118477,هنا لبنان,هنا لبنان,8806
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac Foundation,6119
113551551764469,تيا,These ads ran without a disclaimer,5760
117352551390847,DQS: SEAT of POWER,These ads ran without a disclaimer,≤100
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
1539423449628439,شبكة أصدقاء فلسطين,These ads ran without a disclaimer,≤100
210927869316790,Mohamad Shaker Kawas - محمد شاكر القواس,Mohamad Shaker Kawas - محمد شاكر القواس,≤100
101155445273087,صحيفة السهم,AlSaham,≤100
112116095095080,m.e.m.a.hub,These ads ran without a disclaimer,≤100
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,≤100
1012540132187376,Alafdal News الأفضل نيوز,AlAfdal News الأفضل نيور,≤100
108970958682204,Mother’s Day 2023,These ads ran without a disclaimer,≤100
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,≤100
2509759842418472,LebTalks,Lebtalks,≤100
102518922872656,Beirut Park,These ads ran without a disclaimer,≤100
107800617419717,MYKA Foundation,MYKA Foundation,≤100
