Page ID,Page name,Disclaimer,Amount spent (PHP)
68793499001,UNICEF,UNICEF with Facebook Ad Credits,20210
100350202335117,Benhur Abalos,Authority Asia Communications Inc.,5150
1087859964611855,Philippine Competition Commission,Philippine Competition Commission,2856
100170811672425,Kyusi,WFPH,1370
1922749344643532,The World Tonight,The World Tonight,1297
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1038
117453778282133,PhilCare,PhilCare,686
555503991321280,Geraldine Roman,Sulong Pilipinas,637
112952897079549,Energy Development Corporation,Energy Development Corporation,586
100985303377,Valenzuela City,Valenzuela City,565
284388901610603,Philippine Manila Times,Sartine,557
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,519
550013548423077,ECPAT Philippines,ECPAT Philippines with Facebook Ad Credits,498
935246813203480,Nanda's vegetarian food products,These ads ran without a disclaimer,492
325780477966356,Geo 24/7,Energy Development Corporation,446
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,429
229162103880856,Wanna Fact PH,WFPH,402
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,383
110906614080083,Ang Realidad PH,Clutchmedia,343
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,340
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,316
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,299
163550757135020,News5,News5,298
265779500134955,SM Supermalls,SM Supermalls,284
114857213210297,Ninong Dela Cruz,Batang Malabon'yan Movement,282
106352075165169,e-Boto,e-Boto,266
156752721080952,Sonny Angara,Sonny Angara,207
105969951219886,Sibika.ph,Philippine Business for Education,201
547821942058909,Radyo Pilipinas Today,WFPH,197
1566478310240623,Francis Tolentino,Francis Tolentino PH,186
186667502068528,Larry De Costa,WFPH,184
470742197006546,The Big News,Gino Asos Samuel,177
1849060368508330,Atty. Alex T. Lopez,Ian Jaye Elgincolin,171
495629064258114,Lolita Karen Javier,Amor U. Nacional,167
245779419247809,Metro Manila Blog,WFPH,162
470742197006546,The Big News,WFPH,157
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,144
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,138
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,135
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,130
154386154617,WWF-Philippines,WWF-Philippines,127
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,125
100100005165556,ALERTayo 2022,"IDEALS, Inc.",122
104988244674974,Mobility Awards,The Climate Reality Project Philippines,117
401967370677593,Art Mercado,Jhe-Rico Sam Soriano Colina,108
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,103
1329675533726600,Pilipinas Today QC,WFPH,≤100
705660422953865,About Metro Pacific,WFPH,≤100
387099348540838,Vice Mayor Ninong Dela Cruz,Vice Mayor Ninong Dela Cruz,≤100
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,≤100
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100
620563708319693,P4P - Power for People Coalition,CEED Philippines,≤100
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,≤100
107591131913907,Dreame  ebook,These ads ran without a disclaimer,≤100
106155761245919,Es-d r e a me novel,These ads ran without a disclaimer,≤100
454536418241945,MakeSense,MakeSense Asia,≤100
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),≤100
197171390303624,Arlene B. Arcillas,Sharon Bawan De Dios,≤100
281577640361331,"Bokal JPB - John Patrick Bautista, ang OPPA na BM 3rd District of Rizal","Bokal JPB - John Patrick Bautista, ang OPPA na BM 3rd District of Rizal",≤100
104894502421974,PH Biz Forum,The Message Booster Enterprise,≤100
111504258464174,Serbisyong Lubos ni Kap Rainier Bulos,Albert Allan Coronel Ventura,≤100
100613639077658,Councilor Jomil Serna,Friends and Supporters of Jomil Serna,≤100
326670658161024,Parokya ng Hesus Nazareno,Parokya ng Hesus Nazareno,≤100
230137773679127,Rex Education,Rex Education,≤100
101780334640827,Noa Lim,These ads ran without a disclaimer,≤100
529901257160994,Paz Radaza,Klin Mar Mejo,≤100
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,≤100
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,≤100
458998780806708,Student Council Alliance of the Philippines,Christian Andrei Flores Derafera,≤100
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,≤100
103679252545648,Obrero Pilipino,The Message Booster Enterprise,≤100
100108226244136,PH 24 ORAS,The Message Booster Enterprise,≤100
109553961948069,Ang Magsasakang Pilipino,The Message Booster Enterprise,≤100
111303025104461,Yarn ang Pinoy,The Message Booster Enterprise,≤100
532990460082661,"Senator Ronald ""Bato"" Dela Rosa",Senate of the Philippines,≤100
104040781710870,TOPIC ONE,TOPIC ONE,≤100
101329642785264,Alyansa,The Message Booster Enterprise,≤100
100846639533926,Konseho ng Pilipino para sa Good Governance,The Daily Dosage Booster,≤100
106223575597710,Dj Jomz 96.9 Bohol Channel,These ads ran without a disclaimer,≤100
104595105786231,Pinoy OFW Network,The Message Booster Enterprise,≤100
106982168432828,AGRI Party-list,AGRI Party-list,≤100
102280614938876,Bently Roxas,Bently Dadula Roxas,≤100
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",≤100
102907729290658,Pilipinas Kong Mahal,The Message Booster Enterprise,≤100
109062100599256,City Councilor Brigadier General Royland M. Orquia Philippine Army Retired,Cedric Troy Melendez Orquia,≤100
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100
156728548023114,"SM Foundation, Inc.",These ads ran without a disclaimer,≤100
166107624078770,Camanava News,CAMANAVA News,≤100
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,≤100
519699361443605,Municipal Government of Tboli,Antonio Renubas Cabinbin Iv,≤100
100305568984268,EdukNaman,Philippine Business for Education,≤100
114284514834521,Emmanuel Ruga,These ads ran without a disclaimer,≤100
100770729339080,Cong. Wilbert Lee,Cong. Wilbert Lee,≤100
109064817294181,Konsehal Mark Acob,Marc David Capeseño Acob,≤100
113367537918249,Mayor Chao-ig Malannag,Menchie Tabcao Kinao,≤100
1400141540285408,Paolo Ortega -Paower,Paolo Ortega -Paower,≤100
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,≤100
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,≤100
901463056692304,Mayor Datu Lester Sinsuat,Mayor Datu Lester Sinsuat,≤100
104955062184489,BBM Movement,UEEI Consorcia Inc,≤100
103415108726472,Pareng Mike Yatco,Michael Gerard Thomas P. Yatco,≤100
149396045121093,APEC - Asia-Pacific Economic Cooperation,These ads ran without a disclaimer,≤100
111950628388763,Sahabat palestina,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
105396005720390,Sahabat palestin,These ads ran without a disclaimer,≤100
372125409639,World Transformation Movement,These ads ran without a disclaimer,≤100
462680307174451,Lightborn,These ads ran without a disclaimer,≤100
663407547606935,ECO BOOM,These ads ran without a disclaimer,≤100
