Page ID,Page name,Disclaimer,Amount spent (CHF)
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,≤100
599025353636034,B Lab Switzerland,B LAB (SWITZERLAND),≤100
1524954517562834,Prominis,Prominis GmbH,≤100
1524859774444235,Koalition für Konzernverantwortung,Koalition für Konzernverantwortung,≤100
290544665132087,Jasmin Ursprung,Jasmin Ursprung,≤100
102014399307738,Direkt,direkt,≤100
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100
169510248558,Die Mitte - Le Centre,Die Mitte,≤100
112609440480783,Marko Antunović,Marko Antunović,≤100
983775695036102,Gianluca Pardini,Gianluca Pardini,≤100
101122865395791,Matteo Buzzi,Matteo Buzzi,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,≤100
107811472635849,Landesmuseum Zürich,These ads ran without a disclaimer,≤100
921336971288655,Nagra,Nagra,≤100
737971436234272,StrategieDialog21,StrategieDialog21,≤100
305314876752258,Thomas von Allmen,Thomas Von Allmen,≤100
259871484198551,Thomas Matter,Thomas Matter,≤100
97721121385,Public Eye,Public Eye,≤100
100980232576650,Muriel Langenberger,Muriel Langenberger,≤100
323542331710140,Adrian Nussbaum,Adrian Markus Nussbaum,≤100
353685744720476,Jungfreisinnige Stadt Luzern,Jungfreisinnige Stadt Luzern,≤100
100116156110843,Stop al blackout,Iniziativa popolare «Energia elettrica in ogni tempo per tutti (Stop al blackout)»,≤100
1483343695307824,Campax,Campax,≤100
48980326364,Public Eye,Public Eye,≤100
663896104043182,Kultur Luzern,Kultur Luzern,≤100
1951249848443600,Protect Our Winters Switzerland,Protect Our Winters Switzerland,≤100
102700334426254,Pierluigi Pasi,Pierluigi Pasi,≤100
360151400680191,Die Mitte Stadt Luzern,Die Mitte Stadt Luzern,≤100
105890175750510,Luca Carbone  lucacarbone.ch,Luca Carbone,≤100
463645587339110,Piero Marchesi,Piero Marchesi,≤100
101668319459055,world_of_adama,These ads ran without a disclaimer,≤100
