Page ID,Page name,Disclaimer,Amount spent (GTQ)
161800283848513,CREO,CREO,644
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,575
331961940541181,Partido Victoria,Partido Político Victoria,520
196258110831945,Partido Valor,Partido Valor,514
436246383083297,TODOS,TODOS,398
110226594945647,Partido BIEN,Partido BIEN,302
268285610002238,FCN Nación,FCN Nación,242
187073013532,Partido VIVA,Partido Visión con Valores,242
101372268406640,Unión Republicana,Unión Republicana,220
105946259158286,Arias Consultores Guatemala,Arias Consultores,195
414127029025760,CABAL,CABAL,194
102762215788405,VOS.gt,VOS.gt,184
104363285138486,Nosotros Guatemala,Partido Político Nosotros,180
142556265766634,Guatemala Visible,Guatemala Visible,170
1612828795636861,Movimiento Semilla,Movimiento Semilla,142
100169482992019,Sebastián Arzú,Sebastián Arzú,133
109189810962889,Comunidad Elefante,Comunidad Elefante,118
142373979127061,Partido Unionista,Partido Unionista,≤100
1882597935332956,Partido VAMOS,These ads ran without a disclaimer,≤100
174740409237665,TSE Guatemala,TSE Guatemala,≤100
109265532149951,Hiram Martínez,Hiram Martínez,≤100
103639884893606,PIN,PARTIDO DE INTEGRACIÓN NACIONAL PIN,≤100
110582257361172,Partido Azul,Partido Azul,≤100
281554395331686,República,"Republica GT, S.A.",≤100
744048319050593,Partido Humanista de Guatemala -PHG-,Partido Humanista de Guatemala -PHG-,≤100
468114850661437,Noticias guate,Noticias guate,≤100
96594798704,Movimiento Cívico Nacional - MCN,Movimiento Cívico Nacional,≤100
100567842339226,Noticias URNG Maíz,Noticias URNG Maíz,≤100
238268799547266,TV Azteca Guatemala,TV Azteca Guatemala,≤100
105685841067405,Alianza Global de Jóvenes Políticos Guatemala,Alianza Global de Jóvenes Políticos Guatemala,≤100
110342054463001,Mientras tanto en Guate,Mientras tanto en Guate,≤100
100228912981471,PAN - Partido de Avanzada Nacional,PAN - Partido de Avanzada Nacional,≤100
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,≤100
108748214736261,Partido Republicano -PR-,Partido Republicano -PR-,≤100
105661345802501,Partido político Victoria Huehue,Partido político Victoria Huehue,≤100
1849068175149032,Movimiento Político WINAQ,Movimiento Político WINAQ,≤100
109312665510690,Politica Chapin,Politica Chapin,≤100
100903326327488,"El Cambio Chimaltenango, página oficial Municipal",These ads ran without a disclaimer,≤100
105602585885874,La Corte de los Chapines,La Corte de los Chapines,≤100
1466927680295354,Otrans Guatemala,Otrans Guatemala,≤100
106555824384543,Detrás de la Política,Detrás de la Política,≤100
101555919274873,Mi Familia,Mi Familia,≤100
102205156104079,Ludin Marroquín Jutiapa El Ganador,Ludin Marroquín Jutiapa El Ganador,≤100
101575916264675,Ely Coronado,ELY CORONADO,≤100
1404730796454217,Paz Joven Guatemala,These ads ran without a disclaimer,≤100
107777142265066,MLP San Pedro Sac.,MLP San Pedro Sac.,≤100
1500984363488729,Jorge Garcia,These ads ran without a disclaimer,≤100
2566080786769905,HIBS,These ads ran without a disclaimer,≤100
116740217976587,Bartolomé Chocoj Camey,Bartolomé Chocoj Camey,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
765790550460228,Comité Cívico Justicia,Comité Cívico Justicia,≤100
